,state,action,reward,next_state,fare,comm_rate,discount,Marketing
117,[[249  12]],2,551.0656199999999,[[246  18]],1.2,0.35,0.0,False
118,[[246  18]],1,506.42796,[[254  21]],1.2,0.3,0.0,False
119,[[254  21]],2,478.71635999999995,[[238  12]],1.2,0.3,0.0,False
120,[[238  12]],2,499.71779999999995,[[249  14]],1.2,0.3,0.0,False
121,[[249  14]],1,405.221,[[241  11]],1.2,0.25,0.0,False
122,[[241  11]],0,490.22195999999997,[[235  17]],1.2,0.3,0.0,False
123,[[235  17]],1,415.5629,[[238  12]],1.2,0.25,0.0,False
124,[[238  12]],2,444.78999999999996,[[263  28]],1.2,0.25,0.0,False
125,[[263  28]],0,454.92875999999995,[[231  18]],1.2,0.3,0.0,False
126,[[231  18]],0,626.52086,[[260  15]],1.2,0.35,0.0,False
127,[[260  15]],2,530.80916,[[230  14]],1.2,0.35,0.0,False
128,[[230  14]],0,677.9911999999999,[[259  11]],1.2,0.4,0.0,False
129,[[259  11]],0,732.915,[[246  15]],1.2,0.45,0.0,False
130,[[246  15]],0,892.5365999999999,[[258  21]],1.2,0.5,0.0,False
131,[[258  21]],0,969.8447,[[256  21]],1.2,0.55,0.0,False
132,[[256  21]],0,950.10096,[[241  17]],1.2,0.6,0.0,False
133,[[241  17]],0,1129.7546,[[251  21]],1.2,0.65,0.0,False
134,[[251  21]],2,1060.02234,[[246  12]],1.2,0.65,0.0,False
135,[[246  12]],2,1109.60252,[[260   9]],1.2,0.65,0.0,False
136,[[260   9]],1,1016.60688,[[246  16]],1.2,0.6,0.0,False
137,[[246  16]],1,937.9614200000001,[[256  23]],1.2,0.55,0.0,False
138,[[256  23]],2,970.5867600000001,[[261  16]],1.2,0.55,0.0,False
139,[[261  16]],1,843.2108,[[251  15]],1.2,0.5,0.0,False
140,[[251  15]],0,940.1290799999999,[[255  13]],1.2,0.55,0.0,False
141,[[255  13]],2,911.68286,[[244  16]],1.2,0.55,0.0,False
142,[[244  16]],2,809.4255400000001,[[224  23]],1.2,0.55,0.0,False
143,[[224  23]],0,1032.25704,[[251  14]],1.2,0.6,0.0,False
144,[[251  14]],0,1072.40458,[[253  18]],1.2,0.65,0.0,False
145,[[253  18]],2,1080.07666,[[244  19]],1.2,0.65,0.0,False
146,[[244  19]],1,1111.13808,[[269  15]],1.2,0.6,0.0,False
147,[[269  15]],0,1211.5558,[[286  12]],1.2,0.65,0.0,False
148,[[286  12]],0,1186.35412,[[254  14]],1.2,0.7,0.0,False
149,[[254  14]],1,1062.51028,[[241  18]],1.2,0.65,0.0,False
150,[[241  18]],1,1006.0653599999999,[[252  17]],1.2,0.6,0.0,False
151,[[252  17]],0,1103.4709400000002,[[263  15]],1.2,0.65,0.0,False
152,[[263  15]],0,1255.46288,[[265  14]],1.2,0.7,0.0,False
153,[[265  14]],0,1346.0382,[[270  21]],1.2,0.75,0.0,False
154,[[270  21]],0,1303.4,[[257  19]],1.2,0.8,0.0,False
155,[[257  19]],2,1439.98208,[[272  19]],1.2,0.8,0.0,False
156,[[272  19]],1,1355.4915,[[277  15]],1.2,0.75,0.0,False
157,[[277  15]],2,1439.9841000000001,[[278  13]],1.2,0.75,0.0,False
158,[[278  13]],0,1471.2070400000002,[[272  17]],1.2,0.8,0.0,False
159,[[272  17]],0,1464.88422,[[264  17]],1.2,0.85,0.0,False
160,[[264  17]],0,1511.0693999999999,[[254  15]],1.2,0.9,0.0,False
161,[[254  15]],0,1781.3465199999998,[[271  12]],1.2,0.95,0.0,False
162,[[271  12]],1,1742.66496,[[277   9]],1.2,0.9,0.0,False
163,[[277   9]],2,1806.9876,[[298  16]],1.2,0.9,0.0,False
164,[[298  16]],2,1753.9743600000002,[[296  18]],1.2,0.9,0.0,False
165,[[296  18]],1,1568.7967199999998,[[282  19]],1.2,0.85,0.0,False
166,[[282  19]],1,1501.6083199999998,[[275  17]],1.2,0.8,0.0,False
167,[[275  17]],1,1286.8166999999999,[[251  18]],1.2,0.75,0.0,False
168,[[251  18]],1,1276.422,[[267  13]],1.2,0.7,0.0,False
169,[[267  13]],1,1182.90146,[[275  22]],1.2,0.65,0.0,False
170,[[275  22]],0,1176.2676799999997,[[259  12]],1.2,0.7,0.0,False
171,[[259  12]],2,1137.67024,[[242  17]],1.2,0.7,0.0,False
172,[[242  17]],1,1174.0495,[[274  21]],1.2,0.65,0.0,False
173,[[274  21]],2,1142.141,[[275  12]],1.2,0.65,0.0,False
174,[[275  12]],2,1260.8947,[[295  20]],1.2,0.65,0.0,False
175,[[295  20]],1,1057.1937599999999,[[268  14]],1.2,0.6,0.0,False
176,[[268  14]],2,1180.6428,[[298  10]],1.2,0.6,0.0,False
177,[[298  10]],1,1036.68158,[[283  17]],1.2,0.55,0.0,False
178,[[283  17]],0,1130.9272799999999,[[290  13]],1.2,0.6,0.0,False
179,[[290  13]],0,1169.5910199999998,[[271  17]],1.2,0.65,0.0,False
180,[[271  17]],2,1081.78902,[[261   8]],1.2,0.65,0.0,False
181,[[261   8]],2,1220.8601600000002,[[275  17]],1.2,0.65,0.0,False
182,[[275  17]],1,1008.2433599999999,[[261  16]],1.2,0.6,0.0,False
183,[[261  16]],2,1148.7794399999998,[[273  22]],1.2,0.6,0.0,False
184,[[273  22]],0,1002.8613399999999,[[238  17]],1.2,0.65,0.0,False
185,[[238  17]],0,1368.766,[[290  11]],1.2,0.7,0.0,False
186,[[290  11]],1,1216.4248200000002,[[291  15]],1.2,0.65,0.0,False
187,[[291  15]],2,1124.4649,[[262  19]],1.2,0.65,0.0,False
188,[[262  19]],1,1082.3587199999997,[[273  15]],1.2,0.6,0.0,False
189,[[273  15]],0,1177.7454,[[276  14]],1.2,0.65,0.0,False
190,[[276  14]],2,1310.1738,[[297  15]],1.2,0.65,0.0,False
191,[[297  15]],1,1056.08496,[[259  18]],1.2,0.6,0.0,False
192,[[259  18]],2,972.8155199999999,[[253  14]],1.2,0.6,0.0,False
193,[[253  14]],0,1220.65866,[[270  23]],1.2,0.65,0.0,False
194,[[270  23]],0,1192.24588,[[254  15]],1.2,0.7,0.0,False
195,[[254  15]],1,1238.74062,[[288  17]],1.2,0.65,0.0,False
196,[[288  17]],0,1337.8486799999998,[[285   9]],1.2,0.7,0.0,False
197,[[285   9]],1,1264.85242,[[283   9]],1.2,0.65,0.0,False
198,[[283   9]],2,1209.3939,[[276  19]],1.2,0.65,0.0,False
199,[[276  19]],2,1246.57962,[[279  13]],1.2,0.65,0.0,False
200,[[279  13]],0,1297.4625999999998,[[272  18]],1.2,0.7,0.0,False
201,[[272  18]],2,1146.7313199999999,[[245  12]],1.2,0.7,0.0,False
202,[[245  12]],0,1386.3849,[[271  16]],1.2,0.75,0.0,False
203,[[271  16]],1,1344.0064399999999,[[283  15]],1.2,0.7,0.0,False
204,[[283  15]],2,1255.71572,[[259  13]],1.2,0.7,0.0,False
205,[[259  13]],2,1365.9777599999998,[[285  22]],1.2,0.7,0.0,False
206,[[285  22]],1,1119.86992,[[262  14]],1.2,0.65,0.0,False
207,[[262  14]],2,1317.50268,[[294  17]],1.2,0.65,0.0,False
208,[[294  17]],0,1236.7569199999998,[[262  21]],1.2,0.7,0.0,False
209,[[262  21]],0,1409.2341,[[280  17]],1.2,0.75,0.0,False
