pax,veh_id,WAIT_TIME,nREJECTS,TRAVEL_TIME,LOST_PATIENCE
7561,108.0,141.0,0.0,505.0,False
7562,140.0,413.0,0.0,343.0,False
7563,524.0,219.0,0.0,745.0,False
7564,40.0,115.0,0.0,586.0,False
7565,Unfulfilled,195.0,0.0,0.0,True
7566,352.0,917.0,0.0,357.0,False
7567,544.0,64.0,0.0,531.0,False
7568,669.0,126.0,1.0,631.0,False
7569,36.0,90.0,0.0,351.0,False
7570,728.0,146.0,0.0,466.0,False
7571,Unfulfilled,195.0,0.0,0.0,True
7572,544.0,159.0,0.0,1018.0,False
7573,688.0,67.0,0.0,334.0,False
7574,124.0,54.0,0.0,487.0,False
7575,68.0,280.0,0.0,545.0,False
7576,600.0,229.0,0.0,286.0,False
7577,364.0,137.0,0.0,603.0,False
7578,280.0,220.0,0.0,478.0,False
7579,28.0,128.0,0.0,705.0,False
7580,978.0,274.0,3.0,1192.0,False
7581,484.0,374.0,0.0,418.0,False
7582,152.0,321.0,0.0,606.0,False
7583,532.0,162.0,0.0,444.0,False
7584,324.0,712.0,0.0,417.0,False
7585,Unfulfilled,195.0,0.0,0.0,True
7586,Unfulfilled,195.0,0.0,0.0,True
7587,Unfulfilled,195.0,0.0,0.0,True
7588,464.0,241.0,0.0,384.0,False
7589,576.0,198.0,0.0,749.0,False
7590,132.0,306.0,0.0,314.0,False
7591,720.0,364.0,0.0,581.0,False
7592,708.0,14.0,0.0,416.0,False
7593,208.0,806.0,0.0,318.0,False
7594,Unfulfilled,195.0,0.0,0.0,True
7595,Unfulfilled,195.0,0.0,0.0,True
7596,Unfulfilled,195.0,0.0,0.0,True
7597,564.0,460.0,1.0,306.0,False
7598,208.0,72.0,0.0,799.0,False
7599,Unfulfilled,195.0,0.0,0.0,True
7600,580.0,8.0,0.0,357.0,False
7601,208.0,543.0,0.0,717.0,False
7602,400.0,334.0,0.0,407.0,False
7603,292.0,354.0,0.0,651.0,False
7604,Unfulfilled,195.0,0.0,0.0,True
7605,623.0,109.0,1.0,389.0,False
7606,648.0,173.0,0.0,392.0,False
7607,16.0,170.0,0.0,322.0,False
7608,Unfulfilled,195.0,0.0,0.0,True
7609,119.0,165.0,1.0,0.0,True
7610,580.0,323.0,2.0,298.0,False
7611,68.0,450.0,0.0,849.0,False
7612,4.0,265.0,0.0,618.0,False
7613,480.0,550.0,0.0,933.0,False
7614,668.0,268.0,0.0,688.0,False
7615,680.0,132.0,0.0,699.0,False
7616,464.0,130.0,0.0,601.0,False
7617,464.0,91.0,0.0,411.0,False
7618,176.0,433.0,0.0,603.0,False
7619,412.0,1175.0,0.0,532.0,False
7620,198.0,211.0,1.0,390.0,False
7621,Unfulfilled,195.0,0.0,0.0,True
7622,264.0,141.0,0.0,307.0,False
7623,Unfulfilled,195.0,0.0,0.0,True
7624,Unfulfilled,195.0,0.0,0.0,True
7625,368.0,223.0,0.0,376.0,False
7626,Unfulfilled,195.0,0.0,0.0,True
7627,68.0,147.0,0.0,452.0,False
7628,620.0,152.0,0.0,751.0,False
7629,504.0,119.0,0.0,329.0,False
7630,724.0,313.0,0.0,799.0,False
7631,472.0,215.0,0.0,438.0,False
7632,652.0,222.0,0.0,314.0,False
7633,Unfulfilled,195.0,0.0,0.0,True
7634,124.0,127.0,0.0,349.0,False
7635,Unfulfilled,195.0,0.0,0.0,True
7636,Unfulfilled,195.0,0.0,0.0,True
7637,Unfulfilled,195.0,0.0,0.0,True
7638,407.0,220.0,1.0,376.0,False
7639,Unfulfilled,195.0,0.0,0.0,True
7640,44.0,126.0,0.0,573.0,False
7641,144.0,254.0,0.0,348.0,False
7642,352.0,358.0,0.0,1111.0,False
7643,88.0,117.0,0.0,1240.0,False
7644,Unfulfilled,195.0,0.0,0.0,True
7645,Unfulfilled,195.0,0.0,0.0,True
7646,Unfulfilled,195.0,0.0,0.0,True
7647,748.0,464.0,0.0,557.0,False
7648,80.0,349.0,0.0,329.0,False
7649,92.0,165.0,1.0,0.0,True
7650,168.0,53.0,0.0,782.0,False
7651,500.0,37.0,0.0,598.0,False
7652,Unfulfilled,195.0,0.0,0.0,True
7653,376.0,309.0,0.0,372.0,False
7654,Unfulfilled,195.0,0.0,0.0,True
7655,224.0,154.0,0.0,984.0,False
7656,716.0,111.0,0.0,1194.0,False
7657,452.0,363.0,0.0,662.0,False
7658,147.0,165.0,1.0,0.0,True
7659,380.0,214.0,0.0,412.0,False
7660,780.0,355.0,0.0,387.0,False
7661,728.0,90.0,0.0,355.0,False
7662,Unfulfilled,195.0,0.0,0.0,True
7663,Unfulfilled,195.0,0.0,0.0,True
7664,Unfulfilled,195.0,0.0,0.0,True
7665,Unfulfilled,195.0,0.0,0.0,True
7666,440.0,66.0,0.0,1055.0,False
7667,300.0,462.0,0.0,439.0,False
7668,Unfulfilled,195.0,0.0,0.0,True
7669,312.0,138.0,0.0,424.0,False
7670,584.0,291.0,0.0,747.0,False
7671,416.0,434.0,1.0,777.0,False
7672,536.0,190.0,0.0,541.0,False
7673,Unfulfilled,195.0,0.0,0.0,True
7674,Unfulfilled,195.0,0.0,0.0,True
7675,636.0,276.0,1.0,349.0,False
7676,400.0,189.0,0.0,345.0,False
7677,56.0,198.0,0.0,369.0,False
7678,Unfulfilled,195.0,0.0,0.0,True
7679,Unfulfilled,195.0,0.0,0.0,True
7680,167.0,165.0,1.0,0.0,True
7681,Unfulfilled,195.0,0.0,0.0,True
7682,540.0,389.0,0.0,756.0,False
7683,308.0,623.0,0.0,457.0,False
7684,72.0,9.0,0.0,363.0,False
7685,Unfulfilled,195.0,0.0,0.0,True
7686,684.0,184.0,0.0,615.0,False
7687,272.0,237.0,0.0,331.0,False
7688,540.0,73.0,0.0,338.0,False
7689,Unfulfilled,195.0,0.0,0.0,True
7690,395.0,982.0,1.0,388.0,False
7691,334.0,850.0,1.0,520.0,False
7692,Unfulfilled,195.0,0.0,0.0,True
7693,Unfulfilled,195.0,0.0,0.0,True
7694,Unfulfilled,195.0,0.0,0.0,True
7695,664.0,589.0,0.0,651.0,False
7696,Unfulfilled,195.0,0.0,0.0,True
7697,40.0,466.0,0.0,507.0,False
7698,224.0,275.0,0.0,391.0,False
7699,328.0,168.0,1.0,314.0,False
7700,712.0,417.0,0.0,397.0,False
7701,Unfulfilled,195.0,0.0,0.0,True
7702,100.0,1015.0,0.0,314.0,False
7703,660.0,104.0,0.0,878.0,False
7704,204.0,133.0,0.0,807.0,False
7705,516.0,181.0,0.0,396.0,False
7706,Unfulfilled,195.0,0.0,0.0,True
7707,47.0,165.0,1.0,0.0,True
7708,708.0,117.0,0.0,378.0,False
7709,436.0,376.0,0.0,397.0,False
7710,92.0,70.0,0.0,576.0,False
7711,80.0,559.0,0.0,1310.0,False
7712,152.0,113.0,0.0,544.0,False
7713,888.0,196.0,1.0,724.0,False
7714,192.0,316.0,0.0,601.0,False
7715,Unfulfilled,195.0,0.0,0.0,True
7716,628.0,41.0,0.0,464.0,False
7717,312.0,856.0,0.0,365.0,False
7718,504.0,1167.0,0.0,302.0,False
7719,792.0,153.0,0.0,789.0,False
7720,316.0,109.0,0.0,419.0,False
7721,656.0,595.0,0.0,980.0,False
7722,Unfulfilled,195.0,0.0,0.0,True
7723,636.0,765.0,0.0,383.0,False
7724,36.0,265.0,0.0,394.0,False
7725,104.0,926.0,0.0,760.0,False
7726,608.0,184.0,0.0,322.0,False
7727,Unfulfilled,195.0,0.0,0.0,True
7728,196.0,186.0,0.0,337.0,False
7729,Unfulfilled,195.0,0.0,0.0,True
7730,338.0,137.0,1.0,399.0,False
7731,Unfulfilled,195.0,0.0,0.0,True
7732,228.0,374.0,0.0,921.0,False
7733,120.0,146.0,0.0,884.0,False
7734,336.0,85.0,0.0,378.0,False
7735,468.0,85.0,0.0,508.0,False
7736,Unfulfilled,195.0,0.0,0.0,True
7737,152.0,997.0,0.0,346.0,False
7738,596.0,245.0,0.0,359.0,False
7739,564.0,691.0,0.0,313.0,False
7740,44.0,203.0,0.0,356.0,False
7741,Unfulfilled,195.0,0.0,0.0,True
7742,519.0,270.0,1.0,602.0,False
7743,28.0,268.0,0.0,863.0,False
7744,400.0,0.0,0.0,805.0,False
7745,Unfulfilled,195.0,0.0,0.0,True
7746,180.0,68.0,0.0,467.0,False
7747,224.0,193.0,0.0,302.0,False
7748,572.0,643.0,0.0,447.0,False
7749,Unfulfilled,195.0,0.0,0.0,True
7750,18.0,165.0,1.0,0.0,True
7751,792.0,1135.0,0.0,458.0,False
7752,Unfulfilled,195.0,0.0,0.0,True
7753,556.0,270.0,0.0,790.0,False
7754,132.0,221.0,0.0,366.0,False
7755,676.0,14.0,0.0,790.0,False
7756,115.0,579.0,1.0,396.0,False
7757,736.0,569.0,0.0,442.0,False
7758,140.0,433.0,0.0,697.0,False
7759,Unfulfilled,195.0,0.0,0.0,True
7760,324.0,207.0,0.0,395.0,False
7761,Unfulfilled,195.0,0.0,0.0,True
7762,276.0,249.0,0.0,338.0,False
7763,400.0,108.0,0.0,601.0,False
7764,189.0,165.0,1.0,0.0,True
7765,Unfulfilled,195.0,0.0,0.0,True
7766,168.0,138.0,0.0,522.0,False
7767,488.0,895.0,0.0,326.0,False
7768,640.0,84.0,0.0,787.0,False
7769,188.0,246.0,0.0,614.0,False
7770,688.0,104.0,0.0,429.0,False
7771,Unfulfilled,195.0,0.0,0.0,True
7772,764.0,40.0,0.0,423.0,False
7773,688.0,259.0,0.0,760.0,False
7774,688.0,154.0,0.0,348.0,False
7775,Unfulfilled,195.0,0.0,0.0,True
7776,96.0,165.0,1.0,0.0,True
7777,Unfulfilled,195.0,0.0,0.0,True
7778,280.0,246.0,0.0,444.0,False
7779,Unfulfilled,195.0,0.0,0.0,True
7780,964.0,188.0,1.0,662.0,False
7781,Unfulfilled,195.0,0.0,0.0,True
7782,356.0,79.0,0.0,770.0,False
7783,484.0,202.0,0.0,668.0,False
7784,212.0,270.0,0.0,310.0,False
7785,352.0,233.0,0.0,525.0,False
7786,Unfulfilled,195.0,0.0,0.0,True
7787,396.0,114.0,0.0,514.0,False
7788,492.0,377.0,0.0,362.0,False
7789,720.0,372.0,0.0,463.0,False
7790,784.0,241.0,0.0,768.0,False
7791,796.0,362.0,1.0,504.0,False
7792,756.0,177.0,0.0,648.0,False
7793,Unfulfilled,195.0,0.0,0.0,True
7794,Unfulfilled,195.0,0.0,0.0,True
7795,100.0,112.0,0.0,400.0,False
7796,736.0,7.0,0.0,1078.0,False
7797,20.0,165.0,1.0,0.0,True
7798,946.0,451.0,2.0,414.0,False
7799,664.0,485.0,0.0,913.0,False
7800,616.0,202.0,0.0,329.0,False
7801,64.0,98.0,0.0,643.0,False
7802,612.0,88.0,0.0,810.0,False
7803,Unfulfilled,195.0,0.0,0.0,True
7804,364.0,72.0,1.0,392.0,False
7805,Unfulfilled,195.0,0.0,0.0,True
7806,344.0,100.0,0.0,489.0,False
7807,344.0,383.0,0.0,373.0,False
7808,Unfulfilled,195.0,0.0,0.0,True
7809,520.0,260.0,0.0,385.0,False
7810,504.0,240.0,0.0,379.0,False
7811,Unfulfilled,195.0,0.0,0.0,True
7812,651.0,65.0,1.0,479.0,False
7813,409.0,396.0,1.0,569.0,False
7814,396.0,498.0,0.0,450.0,False
7815,516.0,166.0,0.0,452.0,False
7816,59.0,165.0,1.0,0.0,True
7817,280.0,129.0,0.0,351.0,False
7818,427.0,179.0,1.0,1296.0,False
7819,Unfulfilled,195.0,0.0,0.0,True
7820,604.0,120.0,0.0,328.0,False
7821,Unfulfilled,195.0,0.0,0.0,True
7822,680.0,163.0,0.0,391.0,False
7823,116.0,198.0,0.0,532.0,False
7824,Unfulfilled,195.0,0.0,0.0,True
7825,724.0,191.0,0.0,477.0,False
7826,516.0,90.0,0.0,762.0,False
7827,576.0,150.0,0.0,553.0,False
7828,Unfulfilled,195.0,0.0,0.0,True
7829,40.0,297.0,0.0,307.0,False
7830,Unfulfilled,195.0,0.0,0.0,True
7831,576.0,86.0,0.0,444.0,False
7832,Unfulfilled,195.0,0.0,0.0,True
7833,Unfulfilled,195.0,0.0,0.0,True
7834,14.0,165.0,1.0,0.0,True
7835,Unfulfilled,195.0,0.0,0.0,True
7836,Unfulfilled,195.0,0.0,0.0,True
7837,28.0,233.0,0.0,466.0,False
7838,252.0,180.0,0.0,594.0,False
7839,8.0,903.0,0.0,1165.0,False
7840,716.0,348.0,0.0,629.0,False
7841,639.0,926.0,2.0,747.0,False
7842,28.0,731.0,0.0,550.0,False
7843,424.0,654.0,0.0,332.0,False
7844,464.0,938.0,0.0,337.0,False
7845,Unfulfilled,195.0,0.0,0.0,True
7846,408.0,99.0,0.0,939.0,False
7847,Unfulfilled,195.0,0.0,0.0,True
7848,311.0,205.0,1.0,553.0,False
7849,Unfulfilled,195.0,0.0,0.0,True
7850,620.0,326.0,0.0,598.0,False
7851,Unfulfilled,195.0,0.0,0.0,True
7852,176.0,165.0,1.0,0.0,True
7853,Unfulfilled,195.0,0.0,0.0,True
7854,Unfulfilled,195.0,0.0,0.0,True
7855,148.0,211.0,0.0,336.0,False
7856,664.0,363.0,0.0,332.0,False
7857,Unfulfilled,195.0,0.0,0.0,True
7858,88.0,146.0,0.0,1124.0,False
7859,Unfulfilled,195.0,0.0,0.0,True
7860,541.0,169.0,1.0,436.0,False
7861,Unfulfilled,195.0,0.0,0.0,True
7862,4.0,93.0,0.0,495.0,False
7863,780.0,377.0,0.0,995.0,False
7864,Unfulfilled,195.0,0.0,0.0,True
7865,344.0,104.0,0.0,554.0,False
7866,180.0,127.0,0.0,578.0,False
7867,76.0,591.0,0.0,862.0,False
7868,Unfulfilled,195.0,0.0,0.0,True
7869,Unfulfilled,195.0,0.0,0.0,True
7870,108.0,347.0,0.0,327.0,False
7871,Unfulfilled,195.0,0.0,0.0,True
7872,Unfulfilled,195.0,0.0,0.0,True
7873,Unfulfilled,195.0,0.0,0.0,True
7874,37.0,165.0,1.0,0.0,True
7875,396.0,71.0,0.0,478.0,False
7876,344.0,50.0,0.0,427.0,False
7877,Unfulfilled,195.0,0.0,0.0,True
7878,360.0,360.0,0.0,469.0,False
7879,192.0,301.0,0.0,589.0,False
7880,460.0,58.0,0.0,620.0,False
7881,336.0,87.0,0.0,639.0,False
7882,Unfulfilled,195.0,0.0,0.0,True
7883,680.0,78.0,0.0,381.0,False
7884,Unfulfilled,195.0,0.0,0.0,True
7885,Unfulfilled,195.0,0.0,0.0,True
7886,Unfulfilled,195.0,0.0,0.0,True
7887,Unfulfilled,195.0,0.0,0.0,True
7888,276.0,488.0,0.0,817.0,False
7889,472.0,484.0,0.0,1070.0,False
7890,148.0,445.0,0.0,684.0,False
7891,500.0,344.0,0.0,580.0,False
7892,258.0,130.0,1.0,746.0,False
7893,396.0,241.0,0.0,478.0,False
7894,Unfulfilled,195.0,0.0,0.0,True
7895,796.0,194.0,0.0,501.0,False
7896,Unfulfilled,195.0,0.0,0.0,True
7897,Unfulfilled,195.0,0.0,0.0,True
7898,444.0,857.0,0.0,497.0,False
7899,Unfulfilled,195.0,0.0,0.0,True
7900,360.0,128.0,0.0,557.0,False
7901,564.0,982.0,0.0,557.0,False
7902,156.0,171.0,0.0,540.0,False
7903,120.0,293.0,0.0,507.0,False
7904,752.0,323.0,0.0,459.0,False
7905,Unfulfilled,195.0,0.0,0.0,True
7906,788.0,280.0,0.0,928.0,False
7907,300.0,199.0,0.0,334.0,False
7908,516.0,200.0,0.0,611.0,False
7909,Unfulfilled,195.0,0.0,0.0,True
7910,80.0,413.0,0.0,380.0,False
7911,933.0,443.0,2.0,723.0,False
7912,380.0,653.0,0.0,315.0,False
7913,92.0,363.0,0.0,1468.0,False
7914,72.0,213.0,0.0,812.0,False
7915,732.0,170.0,0.0,419.0,False
7916,Unfulfilled,195.0,0.0,0.0,True
7917,Unfulfilled,195.0,0.0,0.0,True
7918,200.0,279.0,0.0,429.0,False
7919,Unfulfilled,195.0,0.0,0.0,True
7920,827.0,79.0,1.0,373.0,False
7921,736.0,232.0,0.0,780.0,False
7922,Unfulfilled,195.0,0.0,0.0,True
7923,516.0,185.0,0.0,379.0,False
7924,Unfulfilled,195.0,0.0,0.0,True
7925,Unfulfilled,195.0,0.0,0.0,True
7926,768.0,156.0,0.0,352.0,False
7927,Unfulfilled,195.0,0.0,0.0,True
7928,Unfulfilled,195.0,0.0,0.0,True
7929,24.0,39.0,0.0,352.0,False
7930,Unfulfilled,195.0,0.0,0.0,True
7931,532.0,71.0,0.0,311.0,False
7932,376.0,146.0,0.0,653.0,False
7933,Unfulfilled,195.0,0.0,0.0,True
7934,Unfulfilled,195.0,0.0,0.0,True
7935,600.0,215.0,0.0,331.0,False
7936,Unfulfilled,195.0,0.0,0.0,True
7937,Unfulfilled,195.0,0.0,0.0,True
7938,106.0,165.0,1.0,0.0,True
7939,428.0,358.0,0.0,357.0,False
7940,456.0,657.0,0.0,418.0,False
7941,Unfulfilled,195.0,0.0,0.0,True
7942,Unfulfilled,195.0,0.0,0.0,True
7943,232.0,73.0,0.0,446.0,False
7944,760.0,292.0,0.0,482.0,False
7945,488.0,339.0,0.0,653.0,False
7946,Unfulfilled,195.0,0.0,0.0,True
7947,312.0,285.0,0.0,557.0,False
7948,192.0,368.0,0.0,453.0,False
7949,96.0,186.0,0.0,724.0,False
7950,Unfulfilled,195.0,0.0,0.0,True
7951,348.0,834.0,0.0,431.0,False
7952,620.0,678.0,0.0,937.0,False
7953,Unfulfilled,195.0,0.0,0.0,True
7954,Unfulfilled,195.0,0.0,0.0,True
7955,Unfulfilled,195.0,0.0,0.0,True
7956,Unfulfilled,195.0,0.0,0.0,True
7957,Unfulfilled,195.0,0.0,0.0,True
7958,424.0,105.0,0.0,730.0,False
7959,520.0,73.0,0.0,1076.0,False
7960,Unfulfilled,195.0,0.0,0.0,True
7961,Unfulfilled,195.0,0.0,0.0,True
7962,Unfulfilled,195.0,0.0,0.0,True
7963,Unfulfilled,195.0,0.0,0.0,True
7964,24.0,289.0,0.0,537.0,False
7965,160.0,819.0,0.0,888.0,False
7966,Unfulfilled,195.0,0.0,0.0,True
7967,Unfulfilled,195.0,0.0,0.0,True
7968,496.0,94.0,0.0,586.0,False
7969,552.0,111.0,0.0,1212.0,False
7970,768.0,544.0,0.0,646.0,False
7971,Unfulfilled,195.0,0.0,0.0,True
7972,712.0,1561.0,0.0,573.0,False
7973,Unfulfilled,195.0,0.0,0.0,True
7974,Unfulfilled,195.0,0.0,0.0,True
7975,240.0,253.0,0.0,930.0,False
7976,Unfulfilled,195.0,0.0,0.0,True
7977,784.0,138.0,0.0,704.0,False
7978,656.0,194.0,0.0,615.0,False
7979,Unfulfilled,195.0,0.0,0.0,True
7980,Unfulfilled,195.0,0.0,0.0,True
7981,336.0,149.0,0.0,394.0,False
7982,24.0,95.0,0.0,441.0,False
7983,Unfulfilled,195.0,0.0,0.0,True
7984,Unfulfilled,195.0,0.0,0.0,True
7985,388.0,200.0,0.0,416.0,False
7986,Unfulfilled,195.0,0.0,0.0,True
7987,44.0,182.0,0.0,460.0,False
7988,440.0,78.0,0.0,382.0,False
7989,280.0,349.0,0.0,516.0,False
7990,716.0,274.0,0.0,539.0,False
7991,416.0,498.0,0.0,570.0,False
7992,606.0,432.0,1.0,730.0,False
7993,376.0,97.0,0.0,337.0,False
7994,616.0,621.0,0.0,326.0,False
7995,744.0,128.0,0.0,466.0,False
7996,Unfulfilled,195.0,0.0,0.0,True
7997,Unfulfilled,195.0,0.0,0.0,True
7998,460.0,477.0,0.0,335.0,False
7999,684.0,51.0,0.0,575.0,False
8000,612.0,379.0,0.0,352.0,False
8001,436.0,459.0,0.0,404.0,False
8002,Unfulfilled,195.0,0.0,0.0,True
8003,403.0,553.0,3.0,530.0,False
8004,Unfulfilled,195.0,0.0,0.0,True
8005,788.0,209.0,0.0,906.0,False
8006,448.0,220.0,0.0,460.0,False
8007,752.0,394.0,0.0,307.0,False
8008,152.0,142.0,0.0,1064.0,False
8009,60.0,246.0,0.0,448.0,False
8010,272.0,204.0,0.0,442.0,False
8011,8.0,284.0,0.0,379.0,False
8012,588.0,591.0,0.0,364.0,False
8013,364.0,731.0,0.0,318.0,False
8014,556.0,280.0,0.0,431.0,False
8015,Unfulfilled,195.0,0.0,0.0,True
8016,Unfulfilled,195.0,0.0,0.0,True
8017,Unfulfilled,195.0,0.0,0.0,True
8018,Unfulfilled,195.0,0.0,0.0,True
8019,740.0,60.0,0.0,559.0,False
8020,Unfulfilled,195.0,0.0,0.0,True
8021,540.0,17.0,0.0,545.0,False
8022,Unfulfilled,195.0,0.0,0.0,True
8023,356.0,103.0,0.0,691.0,False
8024,Unfulfilled,195.0,0.0,0.0,True
8025,Unfulfilled,195.0,0.0,0.0,True
8026,436.0,206.0,0.0,654.0,False
8027,96.0,185.0,0.0,324.0,False
8028,388.0,212.0,0.0,521.0,False
8029,476.0,336.0,0.0,352.0,False
8030,800.0,81.0,0.0,632.0,False
8031,52.0,600.0,0.0,324.0,False
8032,Unfulfilled,195.0,0.0,0.0,True
8033,56.0,156.0,0.0,389.0,False
8034,Unfulfilled,195.0,0.0,0.0,True
8035,Unfulfilled,195.0,0.0,0.0,True
8036,796.0,285.0,0.0,543.0,False
8037,Unfulfilled,195.0,0.0,0.0,True
8038,460.0,104.0,0.0,443.0,False
8039,472.0,227.0,0.0,821.0,False
8040,676.0,529.0,0.0,362.0,False
8041,632.0,483.0,0.0,588.0,False
8042,492.0,260.0,1.0,349.0,False
8043,Unfulfilled,195.0,0.0,0.0,True
8044,Unfulfilled,195.0,0.0,0.0,True
8045,780.0,826.0,0.0,659.0,False
8046,436.0,41.0,0.0,521.0,False
8047,Unfulfilled,195.0,0.0,0.0,True
8048,616.0,64.0,0.0,440.0,False
8049,480.0,160.0,0.0,408.0,False
8050,156.0,190.0,0.0,601.0,False
8051,116.0,173.0,0.0,398.0,False
8052,Unfulfilled,195.0,0.0,0.0,True
8053,Unfulfilled,195.0,0.0,0.0,True
8054,4.0,173.0,0.0,333.0,False
8055,316.0,144.0,0.0,316.0,False
8056,528.0,446.0,0.0,694.0,False
8057,44.0,167.0,0.0,605.0,False
8058,Unfulfilled,195.0,0.0,0.0,True
8059,Unfulfilled,195.0,0.0,0.0,True
8060,Unfulfilled,195.0,0.0,0.0,True
8061,843.0,243.0,2.0,692.0,False
8062,Unfulfilled,195.0,0.0,0.0,True
8063,48.0,140.0,0.0,419.0,False
8064,Unfulfilled,195.0,0.0,0.0,True
8065,368.0,175.0,0.0,369.0,False
8066,388.0,117.0,0.0,432.0,False
8067,641.0,215.0,1.0,322.0,False
8068,200.0,98.0,0.0,575.0,False
8069,208.0,195.0,0.0,485.0,False
8070,360.0,626.0,0.0,484.0,False
8071,803.0,405.0,2.0,299.0,False
8072,Unfulfilled,195.0,0.0,0.0,True
8073,Unfulfilled,195.0,0.0,0.0,True
8074,Unfulfilled,195.0,0.0,0.0,True
8075,Unfulfilled,195.0,0.0,0.0,True
8076,Unfulfilled,195.0,0.0,0.0,True
8077,512.0,203.0,0.0,480.0,False
8078,Unfulfilled,195.0,0.0,0.0,True
8079,12.0,14.0,0.0,523.0,False
8080,476.0,921.0,0.0,652.0,False
8081,632.0,680.0,0.0,1083.0,False
8082,616.0,195.0,0.0,761.0,False
8083,528.0,119.0,0.0,622.0,False
8084,692.0,195.0,0.0,365.0,False
8085,84.0,71.0,0.0,500.0,False
8086,Unfulfilled,195.0,0.0,0.0,True
8087,Unfulfilled,195.0,0.0,0.0,True
8088,504.0,138.0,0.0,665.0,False
8089,Unfulfilled,195.0,0.0,0.0,True
8090,Unfulfilled,195.0,0.0,0.0,True
8091,76.0,190.0,0.0,347.0,False
8092,548.0,240.0,0.0,467.0,False
8093,544.0,362.0,0.0,675.0,False
8094,Unfulfilled,195.0,0.0,0.0,True
8095,Unfulfilled,195.0,0.0,0.0,True
8096,684.0,168.0,0.0,438.0,False
8097,Unfulfilled,195.0,0.0,0.0,True
8098,112.0,31.0,0.0,541.0,False
8099,528.0,433.0,0.0,380.0,False
8100,450.0,535.0,1.0,312.0,False
8101,317.0,216.0,1.0,397.0,False
8102,352.0,108.0,0.0,590.0,False
8103,340.0,498.0,0.0,808.0,False
8104,40.0,215.0,0.0,482.0,False
8105,716.0,314.0,0.0,366.0,False
8106,124.0,104.0,0.0,404.0,False
8107,680.0,421.0,0.0,560.0,False
8108,356.0,158.0,0.0,602.0,False
8109,Unfulfilled,195.0,0.0,0.0,True
8110,264.0,188.0,0.0,559.0,False
8111,420.0,328.0,0.0,423.0,False
8112,Unfulfilled,195.0,0.0,0.0,True
8113,Unfulfilled,195.0,0.0,0.0,True
8114,376.0,508.0,0.0,382.0,False
8115,Unfulfilled,195.0,0.0,0.0,True
8116,301.0,39.0,1.0,443.0,False
8117,532.0,87.0,0.0,310.0,False
8118,Unfulfilled,195.0,0.0,0.0,True
8119,Unfulfilled,195.0,0.0,0.0,True
8120,Unfulfilled,195.0,0.0,0.0,True
8121,84.0,69.0,0.0,285.0,False
8122,Unfulfilled,195.0,0.0,0.0,True
8123,604.0,108.0,0.0,523.0,False
8124,220.0,298.0,0.0,460.0,False
8125,801.0,169.0,1.0,615.0,False
8126,756.0,301.0,0.0,456.0,False
8127,Unfulfilled,195.0,0.0,0.0,True
8128,248.0,34.0,0.0,602.0,False
8129,Unfulfilled,195.0,0.0,0.0,True
8130,Unfulfilled,195.0,0.0,0.0,True
8131,608.0,522.0,0.0,478.0,False
8132,Unfulfilled,195.0,0.0,0.0,True
8133,522.0,173.0,1.0,395.0,False
8134,Unfulfilled,195.0,0.0,0.0,True
8135,48.0,441.0,0.0,350.0,False
8136,668.0,41.0,0.0,654.0,False
8137,552.0,134.0,0.0,318.0,False
8138,216.0,73.0,0.0,319.0,False
8139,724.0,125.0,0.0,314.0,False
8140,444.0,83.0,0.0,307.0,False
8141,120.0,466.0,0.0,591.0,False
8142,464.0,161.0,0.0,591.0,False
8143,728.0,523.0,0.0,347.0,False
8144,889.0,257.0,1.0,727.0,False
8145,647.0,741.0,1.0,678.0,False
8146,8.0,33.0,0.0,594.0,False
8147,Unfulfilled,195.0,0.0,0.0,True
8148,Unfulfilled,195.0,0.0,0.0,True
8149,424.0,418.0,1.0,516.0,False
8150,564.0,147.0,0.0,771.0,False
8151,Unfulfilled,195.0,0.0,0.0,True
8152,372.0,274.0,0.0,338.0,False
8153,216.0,120.0,0.0,400.0,False
8154,336.0,153.0,0.0,372.0,False
8155,Unfulfilled,195.0,0.0,0.0,True
8156,380.0,183.0,0.0,716.0,False
8157,563.0,299.0,1.0,339.0,False
8158,Unfulfilled,195.0,0.0,0.0,True
8159,Unfulfilled,195.0,0.0,0.0,True
8160,336.0,152.0,0.0,461.0,False
8161,Unfulfilled,195.0,0.0,0.0,True
8162,Unfulfilled,195.0,0.0,0.0,True
8163,176.0,454.0,0.0,701.0,False
8164,Unfulfilled,195.0,0.0,0.0,True
8165,676.0,185.0,0.0,306.0,False
8166,396.0,270.0,0.0,572.0,False
8167,1099.0,222.0,3.0,548.0,False
8168,Unfulfilled,195.0,0.0,0.0,True
8169,188.0,349.0,0.0,987.0,False
8170,36.0,500.0,0.0,558.0,False
8171,Unfulfilled,195.0,0.0,0.0,True
8172,Unfulfilled,195.0,0.0,0.0,True
8173,304.0,284.0,0.0,791.0,False
8174,Unfulfilled,195.0,0.0,0.0,True
8175,316.0,217.0,0.0,311.0,False
8176,28.0,272.0,0.0,788.0,False
8177,384.0,504.0,0.0,623.0,False
8178,Unfulfilled,195.0,0.0,0.0,True
8179,Unfulfilled,195.0,0.0,0.0,True
8180,Unfulfilled,195.0,0.0,0.0,True
8181,540.0,67.0,0.0,1006.0,False
8182,124.0,288.0,0.0,546.0,False
8183,792.0,214.0,0.0,1226.0,False
