trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_1071_trip_17_service_3,route_595,service_3,Szpital Rydygiera,"",0,block_1071,shape_3132,
block_1071_trip_18_service_3,route_595,service_3,Nowy Bieżanów Południe,"",1,block_1071,shape_3133,
block_1071_trip_19_service_3,route_595,service_3,Szpital Rydygiera,"",0,block_1071,shape_3132,
block_1072_trip_2_service_3,route_596,service_3,Bronowice Małe,"",0,block_1072,shape_3150,
block_1072_trip_3_service_3,route_596,service_3,Piaski Nowe,"",1,block_1072,shape_5571,
block_1072_trip_4_service_3,route_596,service_3,Bronowice Małe,"",0,block_1072,shape_3150,
block_1072_trip_5_service_3,route_596,service_3,Piaski Nowe,"",1,block_1072,shape_5571,
block_1072_trip_6_service_3,route_596,service_3,Bronowice Małe,"",0,block_1072,shape_3150,
block_1072_trip_7_service_3,route_596,service_3,Piaski Nowe,"",1,block_1072,shape_5571,
block_1072_trip_8_service_3,route_596,service_3,Bronowice Małe,"",0,block_1072,shape_3150,
block_1072_trip_9_service_3,route_596,service_3,Piaski Nowe,"",1,block_1072,shape_5571,
block_1072_trip_10_service_3,route_596,service_3,Bronowice Małe,"",0,block_1072,shape_3150,
block_1072_trip_11_service_3,route_596,service_3,Piaski Nowe,"",1,block_1072,shape_5571,
block_1072_trip_12_service_3,route_596,service_3,Bronowice Małe,"",0,block_1072,shape_3150,
block_1072_trip_13_service_3,route_596,service_3,Piaski Nowe,"",1,block_1072,shape_5571,
block_1072_trip_14_service_3,route_596,service_3,Bronowice Małe,"",0,block_1072,shape_3150,
block_1072_trip_15_service_3,route_596,service_3,Piaski Nowe,"",1,block_1072,shape_5571,
block_1072_trip_16_service_3,route_596,service_3,Bronowice Małe,"",0,block_1072,shape_3150,
block_1072_trip_17_service_3,route_596,service_3,Piaski Nowe,"",1,block_1072,shape_5571,
block_1072_trip_18_service_3,route_596,service_3,Bronowice Małe,"",0,block_1072,shape_3150,
block_1072_trip_19_service_3,route_596,service_3,Piaski Nowe,"",1,block_1072,shape_5571,
block_1072_trip_20_service_3,route_596,service_3,Bronowice Małe,"",0,block_1072,shape_3150,
block_1072_trip_21_service_3,route_596,service_3,Piaski Nowe,"",1,block_1072,shape_5571,
block_1161_trip_2_service_3,route_92,service_3,Wołowice Kapliczka,"",0,block_1161,shape_3589,
block_1161_trip_3_service_3,route_92,service_3,Os. Podwawelskie,"",1,block_1161,shape_5699,
block_1161_trip_4_service_3,route_100,service_3,Nowa Wieś Szlachecka Pętla,"",0,block_1161,shape_3667,
block_1161_trip_5_service_3,route_100,service_3,Os. Podwawelskie,"",1,block_1161,shape_6299,
block_1161_trip_6_service_3,route_100,service_3,Czernichów Rynek,"",0,block_1161,shape_3663,
block_1161_trip_7_service_3,route_100,service_3,Os. Podwawelskie,"",1,block_1161,shape_3664,
block_1161_trip_8_service_3,route_68,service_3,Mników Skały,"",0,block_1161,shape_3382,
block_1161_trip_9_service_3,route_68,service_3,Os. Podwawelskie,"",1,block_1161,shape_3383,
block_1161_trip_10_service_3,route_68,service_3,Morawica Centrum,"",0,block_1161,shape_6116,
block_1161_trip_11_service_3,route_68,service_3,Os. Podwawelskie,"",1,block_1161,shape_6282,
block_1161_trip_12_service_3,route_68,service_3,Mników Skały,"",0,block_1161,shape_3382,
block_1161_trip_13_service_3,route_68,service_3,Os. Podwawelskie,"",1,block_1161,shape_3383,
block_1161_trip_14_service_3,route_68,service_3,Mników Skały,"",0,block_1161,shape_3382,
block_1161_trip_15_service_3,route_68,service_3,Os. Podwawelskie,"",1,block_1161,shape_3383,
block_1161_trip_16_service_3,route_68,service_3,Morawica Centrum,"",0,block_1161,shape_6116,
block_1161_trip_17_service_3,route_68,service_3,Os. Podwawelskie,"",1,block_1161,shape_6282,
block_1162_trip_2_service_3,route_113,service_3,Czułówek Kapliczka,"",0,block_1162,shape_3776,
block_1162_trip_3_service_3,route_113,service_3,Os. Podwawelskie,"",1,block_1162,shape_3771,
block_1162_trip_4_service_3,route_68,service_3,Morawica Centrum,"",0,block_1162,shape_6116,
block_1162_trip_5_service_3,route_68,service_3,Os. Podwawelskie,"",1,block_1162,shape_6282,
block_1162_trip_6_service_3,route_68,service_3,Mników Skały,"",0,block_1162,shape_3382,
block_1162_trip_7_service_3,route_68,service_3,Os. Podwawelskie,"",1,block_1162,shape_3383,
block_1162_trip_8_service_3,route_107,service_3,Czernichów Rynek,"",0,block_1162,shape_3720,
block_1162_trip_9_service_3,route_107,service_3,Os. Podwawelskie,"",1,block_1162,shape_3721,
block_1162_trip_12_service_3,route_92,service_3,Wołowice Kapliczka,"",0,block_1162,shape_3589,
block_1162_trip_13_service_3,route_92,service_3,Os. Podwawelskie,"",1,block_1162,shape_5699,
block_1162_trip_14_service_3,route_85,service_3,Kamień Szkoła,"",0,block_1162,shape_3523,
block_1162_trip_15_service_3,route_85,service_3,Os. Podwawelskie,"",1,block_1162,shape_3524,
block_1162_trip_16_service_3,route_68,service_3,Morawica Centrum,"",0,block_1162,shape_6116,
block_1162_trip_17_service_3,route_68,service_3,Os. Podwawelskie,"",1,block_1162,shape_6282,
block_1162_trip_18_service_3,route_85,service_3,Kamień Szkoła,"",0,block_1162,shape_3523,
block_1162_trip_19_service_3,route_85,service_3,Rondo Grunwaldzkie,"",1,block_1162,shape_5678,
block_1163_trip_2_service_3,route_70,service_3,Chobot Leśniczówka,"",0,block_1163,shape_3397,
block_1163_trip_3_service_3,route_70,service_3,Kombinat,"",1,block_1163,shape_3394,
block_1163_trip_4_service_3,route_70,service_3,Chobot Leśniczówka,"",0,block_1163,shape_3393,
block_1163_trip_5_service_3,route_70,service_3,Kombinat,"",1,block_1163,shape_3394,
block_1163_trip_6_service_3,route_70,service_3,Chobot Leśniczówka,"",0,block_1163,shape_3393,
block_1163_trip_7_service_3,route_70,service_3,Kombinat,"",1,block_1163,shape_3394,
block_1163_trip_8_service_3,route_70,service_3,Chobot Leśniczówka,"",0,block_1163,shape_3393,
block_1163_trip_9_service_3,route_70,service_3,Kombinat,"",1,block_1163,shape_3394,
block_1163_trip_10_service_3,route_70,service_3,Chobot Leśniczówka,"",0,block_1163,shape_3393,
block_1163_trip_11_service_3,route_70,service_3,Kombinat,"",1,block_1163,shape_3394,
block_1164_trip_2_service_3,route_87,service_3,Goszcza Dworek,"",1,block_1164,shape_3542,
block_1164_trip_3_service_3,route_87,service_3,Czyżyny Dworzec,"",0,block_1164,shape_3539,
block_1164_trip_4_service_3,route_71,service_3,Czulice Kościół,"",1,block_1164,shape_3400,
block_1164_trip_5_service_3,route_71,service_3,Czyżyny Dworzec,"",0,block_1164,shape_3399,
block_1164_trip_6_service_3,route_71,service_3,Czulice Kościół,"",1,block_1164,shape_3400,
block_1164_trip_7_service_3,route_71,service_3,Czyżyny Dworzec,"",0,block_1164,shape_3399,
block_1164_trip_8_service_3,route_614,service_3,Łososkowice Remiza,"",1,block_1164,shape_3324,
block_1164_trip_9_service_3,route_614,service_3,Czyżyny Dworzec,"",0,block_1164,shape_3323,
block_1164_trip_10_service_3,route_71,service_3,Czulice Kościół,"",1,block_1164,shape_3400,
block_1164_trip_11_service_3,route_71,service_3,Czyżyny Dworzec,"",0,block_1164,shape_3399,
block_1164_trip_12_service_3,route_87,service_3,Goszcza Dworek,"",1,block_1164,shape_3542,
block_1164_trip_13_service_3,route_87,service_3,Czyżyny Dworzec,"",0,block_1164,shape_3539,
block_1164_trip_14_service_3,route_71,service_3,Czulice Kościół,"",1,block_1164,shape_3400,
block_1164_trip_15_service_3,route_71,service_3,Czyżyny Dworzec,"",0,block_1164,shape_3399,
block_1164_trip_16_service_3,route_614,service_3,Łososkowice Remiza,"",1,block_1164,shape_3324,
block_1164_trip_17_service_3,route_614,service_3,Czyżyny Dworzec,"",0,block_1164,shape_3323,
block_1164_trip_18_service_3,route_614,service_3,Łososkowice Remiza,"",1,block_1164,shape_3324,
block_1164_trip_19_service_3,route_614,service_3,Czyżyny Dworzec,"",0,block_1164,shape_3323,
block_1165_trip_2_service_3,route_72,service_3,Krzęcin Pętla,"",0,block_1165,shape_3411,
block_1165_trip_3_service_3,route_72,service_3,Czerwone Maki P+R,"",1,block_1165,shape_3412,
block_1165_trip_4_service_3,route_72,service_3,Krzęcin Pętla,"",0,block_1165,shape_3411,
block_1165_trip_5_service_3,route_72,service_3,Skawina,"",1,block_1165,shape_5642,
block_1165_trip_6_service_3,route_72,service_3,Krzęcin Pętla,"",0,block_1165,shape_3415,
block_1165_trip_7_service_3,route_72,service_3,Skawina,"",1,block_1165,shape_5642,
block_1165_trip_8_service_3,route_80,service_3,Brzeźnica Dworzec,"",0,block_1165,shape_3480,
block_1165_trip_9_service_3,route_80,service_3,Skawina,"",1,block_1165,shape_3482,
block_1165_trip_10_service_3,route_72,service_3,Krzęcin Pętla,"",0,block_1165,shape_3415,
block_1165_trip_11_service_3,route_72,service_3,Skawina,"",1,block_1165,shape_5642,
block_1165_trip_12_service_3,route_80,service_3,Brzeźnica Dworzec,"",0,block_1165,shape_3480,
block_1165_trip_13_service_3,route_80,service_3,Czerwone Maki P+R,"",1,block_1165,shape_3477,
block_1165_trip_14_service_3,route_72,service_3,Krzęcin Pętla,"",0,block_1165,shape_3411,
block_1165_trip_15_service_3,route_72,service_3,Skawina,"",1,block_1165,shape_5642,
block_1165_trip_16_service_3,route_80,service_3,Brzeźnica Dworzec,"",0,block_1165,shape_3480,
block_1165_trip_17_service_3,route_80,service_3,Skawina,"",1,block_1165,shape_3482,
block_1165_trip_18_service_3,route_72,service_3,Krzęcin Pętla,"",0,block_1165,shape_3415,
block_1165_trip_19_service_3,route_72,service_3,Skawina,"",1,block_1165,shape_5642,
block_1165_trip_20_service_3,route_80,service_3,Brzeźnica Dworzec,"",0,block_1165,shape_3480,
block_1165_trip_21_service_3,route_80,service_3,Skawina,"",1,block_1165,shape_3482,
block_1165_trip_22_service_3,route_72,service_3,Krzęcin Pętla,"",0,block_1165,shape_3415,
block_1165_trip_23_service_3,route_72,service_3,Czerwone Maki P+R,"",1,block_1165,shape_3412,
block_1165_trip_24_service_3,route_80,service_3,Brzeźnica Dworzec,"",0,block_1165,shape_3476,
block_1165_trip_25_service_3,route_80,service_3,Skawina,"",1,block_1165,shape_3482,
block_1165_trip_26_service_3,route_80,service_3,Brzeźnica Dworzec,"",0,block_1165,shape_3480,
block_1165_trip_27_service_3,route_80,service_3,Czerwone Maki P+R,"",1,block_1165,shape_3477,
block_1166_trip_2_service_3,route_73,service_3,Podstolice Centrum,"",0,block_1166,shape_3419,
block_1166_trip_3_service_3,route_73,service_3,Borek Fałęcki,"",1,block_1166,shape_3420,
block_1166_trip_4_service_3,route_73,service_3,Podstolice Centrum,"",0,block_1166,shape_3419,
block_1166_trip_5_service_3,route_73,service_3,Borek Fałęcki,"",1,block_1166,shape_3420,
block_1166_trip_6_service_3,route_73,service_3,Podstolice Centrum,"",0,block_1166,shape_3419,
block_1166_trip_7_service_3,route_73,service_3,Borek Fałęcki,"",1,block_1166,shape_3420,
block_1166_trip_8_service_3,route_73,service_3,Podstolice Centrum,"",0,block_1166,shape_3419,
block_1166_trip_9_service_3,route_73,service_3,Borek Fałęcki,"",1,block_1166,shape_3420,
block_1166_trip_10_service_3,route_73,service_3,Podstolice Centrum,"",0,block_1166,shape_3419,
block_1166_trip_11_service_3,route_73,service_3,Borek Fałęcki,"",1,block_1166,shape_3420,
block_1166_trip_12_service_3,route_73,service_3,Podstolice Centrum,"",0,block_1166,shape_3419,
block_1166_trip_13_service_3,route_73,service_3,Borek Fałęcki,"",1,block_1166,shape_3420,
block_1166_trip_14_service_3,route_73,service_3,Podstolice Centrum,"",0,block_1166,shape_3419,
block_1166_trip_15_service_3,route_73,service_3,Borek Fałęcki,"",1,block_1166,shape_3420,
block_1166_trip_16_service_3,route_73,service_3,Podstolice Centrum,"",0,block_1166,shape_3419,
block_1166_trip_17_service_3,route_73,service_3,Borek Fałęcki,"",1,block_1166,shape_3420,
block_1166_trip_18_service_3,route_73,service_3,Podstolice Centrum,"",0,block_1166,shape_3419,
block_1166_trip_19_service_3,route_73,service_3,Borek Fałęcki,"",1,block_1166,shape_3420,
block_1166_trip_20_service_3,route_73,service_3,Podstolice Centrum,"",0,block_1166,shape_3419,
block_1166_trip_21_service_3,route_73,service_3,Borek Fałęcki,"",1,block_1166,shape_3420,
block_1166_trip_22_service_3,route_73,service_3,Podstolice Centrum,"",0,block_1166,shape_3419,
block_1166_trip_23_service_3,route_73,service_3,Borek Fałęcki,"",1,block_1166,shape_3420,
block_1166_trip_24_service_3,route_73,service_3,Podstolice Centrum,"",0,block_1166,shape_3419,
block_1166_trip_25_service_3,route_73,service_3,Borek Fałęcki,"",1,block_1166,shape_3420,
block_1166_trip_26_service_3,route_73,service_3,Podstolice Centrum,"",0,block_1166,shape_3419,
block_1166_trip_27_service_3,route_73,service_3,Borek Fałęcki,"",1,block_1166,shape_3420,
block_1166_trip_28_service_3,route_73,service_3,Podstolice Centrum,"",0,block_1166,shape_3419,
block_1166_trip_29_service_3,route_73,service_3,Borek Fałęcki,"",1,block_1166,shape_3420,
block_1166_trip_30_service_3,route_73,service_3,Grabówki Pętla,"",0,block_1166,shape_4672,
block_1166_trip_31_service_3,route_73,service_3,Borek Fałęcki,"",1,block_1166,shape_4673,
block_1167_trip_2_service_3,route_74,service_3,Rzeszotary Panciawa Pętla,"",0,block_1167,shape_3426,
block_1167_trip_3_service_3,route_74,service_3,Borek Fałęcki,"",1,block_1167,shape_3427,
block_1167_trip_4_service_3,route_74,service_3,Rzeszotary Panciawa Pętla,"",0,block_1167,shape_3426,
block_1167_trip_5_service_3,route_74,service_3,Borek Fałęcki,"",1,block_1167,shape_3427,
block_1167_trip_6_service_3,route_74,service_3,Rzeszotary Panciawa Pętla,"",0,block_1167,shape_3426,
block_1167_trip_7_service_3,route_74,service_3,Borek Fałęcki,"",1,block_1167,shape_3427,
block_1167_trip_8_service_3,route_74,service_3,Rzeszotary Panciawa Pętla,"",0,block_1167,shape_3426,
block_1167_trip_9_service_3,route_74,service_3,Borek Fałęcki,"",1,block_1167,shape_3427,
block_1167_trip_10_service_3,route_74,service_3,Rzeszotary Panciawa Pętla,"",0,block_1167,shape_3426,
block_1167_trip_11_service_3,route_74,service_3,Borek Fałęcki,"",1,block_1167,shape_3427,
block_1167_trip_12_service_3,route_74,service_3,Rzeszotary Panciawa Pętla,"",0,block_1167,shape_3426,
block_1167_trip_13_service_3,route_74,service_3,Borek Fałęcki,"",1,block_1167,shape_3427,
block_1167_trip_14_service_3,route_74,service_3,Rzeszotary Panciawa Pętla,"",0,block_1167,shape_3426,
block_1167_trip_15_service_3,route_74,service_3,Borek Fałęcki,"",1,block_1167,shape_3427,
block_1167_trip_16_service_3,route_74,service_3,Rzeszotary Panciawa Pętla,"",0,block_1167,shape_3426,
block_1167_trip_17_service_3,route_74,service_3,Borek Fałęcki,"",1,block_1167,shape_3427,
block_1167_trip_18_service_3,route_74,service_3,Rzeszotary Panciawa Pętla,"",0,block_1167,shape_3426,
block_1167_trip_19_service_3,route_74,service_3,Borek Fałęcki,"",1,block_1167,shape_3427,
block_1167_trip_20_service_3,route_74,service_3,Rzeszotary Panciawa Pętla,"",0,block_1167,shape_3426,
block_1167_trip_21_service_3,route_74,service_3,Borek Fałęcki,"",1,block_1167,shape_3427,
block_1167_trip_22_service_3,route_74,service_3,Rzeszotary Panciawa Pętla,"",0,block_1167,shape_3426,
block_1167_trip_23_service_3,route_74,service_3,Borek Fałęcki,"",1,block_1167,shape_3427,
block_1168_trip_2_service_3,route_76,service_3,Zabierzów Młyn,"",1,block_1168,shape_3440,
block_1168_trip_3_service_3,route_76,service_3,Bronowice Małe,"",0,block_1168,shape_3442,
block_1168_trip_4_service_3,route_76,service_3,Zabierzów Młyn,"",1,block_1168,shape_3440,
block_1168_trip_5_service_3,route_76,service_3,Bronowice Małe,"",0,block_1168,shape_3442,
block_1168_trip_6_service_3,route_76,service_3,Zabierzów Młyn,"",1,block_1168,shape_3440,
block_1168_trip_7_service_3,route_76,service_3,Bronowice Małe,"",0,block_1168,shape_3442,
block_1168_trip_8_service_3,route_76,service_3,Zabierzów Młyn,"",1,block_1168,shape_3440,
block_1168_trip_9_service_3,route_76,service_3,Bronowice Małe,"",0,block_1168,shape_3442,
block_1168_trip_10_service_3,route_76,service_3,Zabierzów Młyn,"",1,block_1168,shape_3440,
block_1168_trip_11_service_3,route_76,service_3,Bronowice Małe,"",0,block_1168,shape_3442,
block_1168_trip_12_service_3,route_76,service_3,Zabierzów Młyn,"",1,block_1168,shape_3440,
block_1168_trip_13_service_3,route_76,service_3,Bronowice Małe,"",0,block_1168,shape_3442,
block_1168_trip_14_service_3,route_76,service_3,Zabierzów Młyn,"",1,block_1168,shape_3440,
block_1168_trip_15_service_3,route_76,service_3,Bronowice Małe,"",0,block_1168,shape_3442,
block_1168_trip_16_service_3,route_76,service_3,Zabierzów Młyn,"",1,block_1168,shape_3440,
block_1168_trip_17_service_3,route_76,service_3,Bronowice Małe,"",0,block_1168,shape_3442,
block_1233_trip_2_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1233,shape_3888,
block_1233_trip_3_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1233,shape_3889,
block_1233_trip_4_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1233,shape_3888,
block_1233_trip_5_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1233,shape_3889,
block_1233_trip_6_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1233,shape_3888,
block_1233_trip_7_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1233,shape_3889,
block_1233_trip_8_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1233,shape_3888,
block_1233_trip_9_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1233,shape_3889,
block_1233_trip_10_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1233,shape_3888,
block_1233_trip_11_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1233,shape_3889,
block_1233_trip_12_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1233,shape_3888,
block_1233_trip_13_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1233,shape_3889,
block_1234_trip_2_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1234,shape_3888,
block_1234_trip_3_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1234,shape_3889,
block_1234_trip_4_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1234,shape_3888,
block_1234_trip_5_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1234,shape_3889,
block_1234_trip_6_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1234,shape_3888,
block_1234_trip_7_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1234,shape_3889,
block_1234_trip_8_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1234,shape_3888,
block_1234_trip_9_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1234,shape_3889,
block_1234_trip_10_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1234,shape_3888,
block_1234_trip_11_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1234,shape_3889,
block_1234_trip_12_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1234,shape_3888,
block_1234_trip_13_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1234,shape_3889,
block_1234_trip_14_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1234,shape_3888,
block_1234_trip_15_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1234,shape_3889,
block_1234_trip_16_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1234,shape_3888,
block_1234_trip_17_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1234,shape_3889,
block_1235_trip_2_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1235,shape_3889,
block_1235_trip_3_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1235,shape_3888,
block_1235_trip_4_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1235,shape_3889,
block_1235_trip_5_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1235,shape_3888,
block_1235_trip_6_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1235,shape_3889,
block_1235_trip_7_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1235,shape_3888,
block_1235_trip_8_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1235,shape_3889,
block_1235_trip_9_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1235,shape_3888,
block_1235_trip_10_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1235,shape_3889,
block_1235_trip_11_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1235,shape_3888,
block_1235_trip_12_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1235,shape_3889,
block_1235_trip_13_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1235,shape_3888,
block_1235_trip_14_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1235,shape_3889,
block_1235_trip_15_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1235,shape_3888,
block_1235_trip_16_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1235,shape_3889,
block_1236_trip_2_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1236,shape_3889,
block_1236_trip_3_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1236,shape_3888,
block_1236_trip_4_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1236,shape_3889,
block_1236_trip_5_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1236,shape_3888,
block_1236_trip_6_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1236,shape_3889,
block_1236_trip_7_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1236,shape_3888,
block_1236_trip_8_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1236,shape_3889,
block_1236_trip_9_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1236,shape_3888,
block_1236_trip_10_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1236,shape_3889,
block_1236_trip_11_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1236,shape_3888,
block_1236_trip_12_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1236,shape_3889,
block_1236_trip_13_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1236,shape_3888,
block_1236_trip_14_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1236,shape_3889,
block_1236_trip_15_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1236,shape_3888,
block_1236_trip_16_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1236,shape_3889,
block_1236_trip_17_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1236,shape_3888,
block_1236_trip_18_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1236,shape_3889,
block_1236_trip_19_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1236,shape_3888,
block_1237_trip_2_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1237,shape_3888,
block_1237_trip_3_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1237,shape_3889,
block_1237_trip_4_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1237,shape_3888,
block_1237_trip_5_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1237,shape_3889,
block_1237_trip_6_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1237,shape_3888,
block_1237_trip_7_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1237,shape_3889,
block_1237_trip_8_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1237,shape_3888,
block_1237_trip_9_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1237,shape_3889,
block_1237_trip_10_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1237,shape_3888,
block_1237_trip_11_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1237,shape_3889,
block_1237_trip_12_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1237,shape_3888,
block_1237_trip_13_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1237,shape_3889,
block_1237_trip_14_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1237,shape_3888,
block_1237_trip_15_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1237,shape_3889,
block_1237_trip_16_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1237,shape_3888,
block_1237_trip_17_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1237,shape_3889,
block_1237_trip_18_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1237,shape_3888,
block_1237_trip_19_service_3,route_126,service_3,Dworzec Główny Zachód,"",0,block_1237,shape_3889,
block_1237_trip_20_service_3,route_126,service_3,Wieliczka Miasto,"",1,block_1237,shape_3888,
block_1238_trip_2_service_3,route_166,service_3,Będkowice Pętla,"",1,block_1238,shape_5675,
block_1238_trip_3_service_3,route_166,service_3,Cracovia Stadion,"",0,block_1238,shape_5677,
block_1238_trip_4_service_3,route_61,service_3,Michałowice P+R,"",0,block_1238,shape_5904,
block_1238_trip_5_service_3,route_61,service_3,Cracovia Stadion,"",1,block_1238,shape_5905,
block_1238_trip_6_service_3,route_61,service_3,Michałowice P+R,"",0,block_1238,shape_5904,
block_1238_trip_7_service_3,route_61,service_3,Cracovia Stadion,"",1,block_1238,shape_5905,
block_1238_trip_8_service_3,route_61,service_3,Michałowice P+R,"",0,block_1238,shape_5904,
block_1238_trip_9_service_3,route_61,service_3,Cracovia Stadion,"",1,block_1238,shape_5905,
block_1238_trip_10_service_3,route_61,service_3,Michałowice P+R,"",0,block_1238,shape_5904,
block_1238_trip_11_service_3,route_61,service_3,Cracovia Stadion,"",1,block_1238,shape_5905,
block_1238_trip_12_service_3,route_61,service_3,Michałowice P+R,"",0,block_1238,shape_5904,
block_1238_trip_13_service_3,route_61,service_3,Cracovia Stadion,"",1,block_1238,shape_5905,
block_1238_trip_14_service_3,route_61,service_3,Michałowice P+R,"",0,block_1238,shape_5904,
block_1238_trip_15_service_3,route_61,service_3,Cracovia Stadion,"",1,block_1238,shape_5905,
block_1238_trip_16_service_3,route_61,service_3,Michałowice P+R,"",0,block_1238,shape_5904,
block_1238_trip_17_service_3,route_61,service_3,Cracovia Stadion,"",1,block_1238,shape_5905,
block_1238_trip_18_service_3,route_61,service_3,Michałowice P+R,"",0,block_1238,shape_5904,
block_1238_trip_19_service_3,route_61,service_3,Cracovia Stadion,"",1,block_1238,shape_5905,
block_1238_trip_20_service_3,route_61,service_3,Michałowice P+R,"",0,block_1238,shape_5904,
block_1238_trip_21_service_3,route_61,service_3,Cracovia Stadion,"",1,block_1238,shape_5905,
block_1238_trip_22_service_3,route_61,service_3,Michałowice P+R,"",0,block_1238,shape_5904,
block_1238_trip_23_service_3,route_61,service_3,Cracovia Stadion,"",1,block_1238,shape_5905,
block_1238_trip_24_service_3,route_61,service_3,Michałowice P+R,"",0,block_1238,shape_5904,
block_1238_trip_25_service_3,route_61,service_3,Cracovia Stadion,"",1,block_1238,shape_5905,
block_1239_trip_2_service_3,route_61,service_3,Michałowice P+R,"",0,block_1239,shape_5904,
block_1239_trip_3_service_3,route_61,service_3,Cracovia Stadion,"",1,block_1239,shape_5905,
block_1239_trip_4_service_3,route_61,service_3,Michałowice P+R,"",0,block_1239,shape_5904,
block_1239_trip_5_service_3,route_61,service_3,Cracovia Stadion,"",1,block_1239,shape_5905,
