====================================================================
====================================================================
New simulation started at:    2023-02-28 15:18:24.419256
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost,w_rew,w_mark,rew_normal,mark_normal
661,69,8,0,0.65,2.0,0,False,0.51,70,5,494.09,494.09,0,0.75,0.25,0.49409,0.5769230769230769,
662,70,5,2,0.65,2.0,0,False,0.46,59,7,437.88,437.88,0,0.75,0.25,0.43788,0.5076923076923077,
663,59,7,0,0.7,2.0,0,False,0.61,77,5,598.05,598.05,0,0.75,0.25,0.59805,0.6307692307692307,
664,77,5,0,0.75,2.0,0,False,0.64,79,9,634.21,634.21,0,0.75,0.25,0.63421,0.676923076923077,
665,79,9,0,0.8,2.0,0,False,0.67,79,11,659.06,659.06,0,0.75,0.25,0.65906,0.6923076923076923,
666,79,11,1,0.75,2.0,0,False,0.47,60,3,463.81,463.81,0,0.75,0.25,0.46381,0.4846153846153846,
667,60,3,0,0.8,2.0,0,False,0.55,64,6,558.09,558.09,0,0.75,0.25,0.5580900000000001,0.5384615384615384,
668,64,6,2,0.8,2.0,0,False,0.54,65,8,535.34,535.34,0,0.75,0.25,0.53534,0.5615384615384615,
669,65,8,0,0.85,2.0,0,False,0.6,70,6,605.65,605.65,0,0.75,0.25,0.60565,0.5846153846153846,
670,70,6,0,0.9,2.0,0,False,0.72,77,9,740.02,740.02,0,0.75,0.25,0.74002,0.6615384615384615,
671,77,9,2,0.9,2.0,0,False,0.58,64,7,591.48,591.48,0,0.75,0.25,0.59148,0.5461538461538461,
672,64,7,0,0.95,2.0,0,False,0.75,77,9,778.91,778.91,0,0.75,0.25,0.77891,0.6615384615384615,
673,77,9,0,1.0,2.0,0,False,0.73,73,3,781.7,781.7,0,0.75,0.25,0.7817000000000001,0.5846153846153846,
674,73,3,2,1.0,2.0,0,False,0.83,81,5,892.75,892.75,0,0.75,0.25,0.89275,0.6615384615384615,
675,81,5,2,1.0,2.0,0,False,0.76,72,8,807.86,807.86,0,0.75,0.25,0.80786,0.6153846153846154,
676,72,8,2,1.0,2.0,0,False,0.69,63,3,754.06,754.06,0,0.75,0.25,0.75406,0.5076923076923077,
677,63,3,2,1.0,2.0,0,False,0.71,69,3,767.41,767.41,0,0.75,0.25,0.7674099999999999,0.5538461538461539,
678,69,3,1,0.95,2.0,0,False,0.64,62,6,682.18,682.18,0,0.75,0.25,0.6821799999999999,0.5230769230769231,
679,62,6,0,1.0,2.0,0,False,0.71,67,9,748.86,748.86,0,0.75,0.25,0.74886,0.5846153846153846,
680,67,9,2,1.0,2.0,0,False,0.66,63,8,696.51,696.51,0,0.75,0.25,0.69651,0.5461538461538461,
681,63,8,1,0.95,2.0,0,False,0.72,66,10,770.53,770.53,0,0.75,0.25,0.7705299999999999,0.5846153846153846,
682,66,10,2,0.95,2.0,0,False,0.7,67,9,738.3,738.3,0,0.75,0.25,0.7383,0.5846153846153846,
683,67,9,0,1.0,2.0,0,False,0.74,72,3,795.79,795.79,0,0.75,0.25,0.79579,0.5769230769230769,
684,72,3,0,1.0,2.0,0,False,0.8,74,6,856.69,856.69,0,0.75,0.25,0.8566900000000001,0.6153846153846154,
685,74,6,2,1.0,2.0,0,False,0.78,72,7,836.93,836.93,0,0.75,0.25,0.83693,0.6076923076923076,
686,72,7,0,1.0,2.0,0,False,0.62,58,8,652.35,652.35,0,0.75,0.25,0.65235,0.5076923076923077,
687,58,8,2,1.0,2.0,0,False,0.7,66,9,738.2,738.2,0,0.75,0.25,0.7382000000000001,0.5769230769230769,
688,66,9,2,1.0,2.0,0,False,0.73,69,4,780.88,780.88,0,0.75,0.25,0.78088,0.5615384615384615,
689,69,4,1,0.95,2.0,0,False,0.66,68,6,685.9,685.9,0,0.75,0.25,0.6859,0.5692307692307692,
690,68,6,1,0.9,2.0,0,False,0.68,68,8,707.9,707.9,0,0.75,0.25,0.7079,0.5846153846153846,
691,68,8,2,0.9,2.0,0,False,0.63,63,10,653.31,653.31,0,0.75,0.25,0.65331,0.5615384615384615,
692,63,10,1,0.85,2.0,0,False,0.72,77,8,739.55,739.55,0,0.75,0.25,0.7395499999999999,0.6538461538461539,
693,77,8,0,0.9,2.0,0,False,0.62,64,8,635.57,635.57,0,0.75,0.25,0.6355700000000001,0.5538461538461539,
694,64,8,1,0.85,2.0,0,False,0.64,64,6,668.47,668.47,0,0.75,0.25,0.66847,0.5384615384615384,
695,64,6,1,0.8,2.0,0,False,0.64,72,6,651.84,651.84,0,0.75,0.25,0.6518400000000001,0.6,
696,72,6,0,0.85,2.0,0,False,0.69,71,7,721.75,721.75,0,0.75,0.25,0.72175,0.6,
697,71,7,0,0.9,2.0,0,False,0.62,60,3,659.63,659.63,0,0.75,0.25,0.65963,0.4846153846153846,
698,60,3,0,0.95,2.0,0,False,0.63,64,7,663.27,663.27,0,0.75,0.25,0.66327,0.5461538461538461,
699,64,7,0,1.0,2.0,0,False,0.77,74,6,817.0,817.0,0,0.75,0.25,0.817,0.6153846153846154,
700,74,6,2,1.0,2.0,0,False,0.68,68,7,712.94,712.94,0,0.75,0.25,0.71294,0.5769230769230769,
701,68,7,2,1.0,2.0,0,False,0.72,71,12,742.18,742.18,0,0.75,0.25,0.74218,0.6384615384615384,
702,71,12,1,0.95,2.0,0,False,0.76,71,3,828.73,828.73,0,0.75,0.25,0.82873,0.5692307692307692,
703,71,3,2,0.95,2.0,0,False,0.69,71,5,723.13,723.13,0,0.75,0.25,0.72313,0.5846153846153846,
704,71,5,1,0.9,2.0,0,False,0.56,56,7,585.53,585.53,0,0.75,0.25,0.58553,0.4846153846153846,
705,56,7,2,0.9,2.0,0,False,0.59,62,5,610.23,610.23,0,0.75,0.25,0.61023,0.5153846153846153,
706,62,5,1,0.85,2.0,0,False,0.53,60,7,532.0,532.0,0,0.75,0.25,0.532,0.5153846153846153,
707,60,7,1,0.8,2.0,0,False,0.68,75,2,706.29,706.29,0,0.75,0.25,0.70629,0.5923076923076923,
708,75,2,1,0.75,2.0,0,False,0.5,60,2,508.34,508.34,0,0.75,0.25,0.50834,0.47692307692307695,
709,60,2,2,0.75,2.0,0,False,0.58,73,8,572.28,572.28,0,0.75,0.25,0.57228,0.6230769230769231,
710,73,8,2,0.75,2.0,0,False,0.56,68,4,568.52,568.52,0,0.75,0.25,0.56852,0.5538461538461539,
711,68,4,0,0.8,2.0,0,False,0.6,68,0,627.28,627.28,0,0.75,0.25,0.62728,0.5230769230769231,
712,68,0,0,0.85,2.0,0,False,0.62,67,6,632.84,632.84,0,0.75,0.25,0.6328400000000001,0.5615384615384615,
713,67,6,0,0.9,2.0,0,False,0.53,56,7,539.88,539.88,0,0.75,0.25,0.53988,0.4846153846153846,
714,56,7,2,0.9,2.0,0,False,0.54,56,6,555.15,555.15,0,0.75,0.25,0.55515,0.47692307692307695,
715,56,6,2,0.9,2.0,0,False,0.67,69,7,693.67,693.67,0,0.75,0.25,0.69367,0.5846153846153846,
716,69,7,1,0.85,2.0,0,False,0.54,64,6,540.89,540.89,0,0.75,0.25,0.54089,0.5384615384615384,
717,64,6,0,0.9,2.0,0,False,0.55,56,5,581.38,581.38,0,0.75,0.25,0.58138,0.46923076923076923,
718,56,5,1,0.85,2.0,0,False,0.58,63,1,613.22,613.22,0,0.75,0.25,0.61322,0.49230769230769234,
719,63,1,2,0.85,2.0,0,False,0.64,67,6,665.69,665.69,0,0.75,0.25,0.66569,0.5615384615384615,
720,67,6,0,0.9,2.0,0,False,0.48,50,8,496.5,496.5,0,0.75,0.25,0.4965,0.4461538461538462,
721,50,8,2,0.9,2.0,0,False,0.64,67,4,666.62,666.62,0,0.75,0.25,0.66662,0.5461538461538461,
722,67,4,0,0.95,2.0,0,False,0.72,70,7,765.49,765.49,0,0.75,0.25,0.76549,0.5923076923076923,
723,70,7,0,1.0,2.0,0,False,0.56,55,5,591.41,591.41,0,0.75,0.25,0.59141,0.46153846153846156,
724,55,5,0,1.0,2.0,0,False,0.57,56,6,602.86,602.86,0,0.75,0.25,0.6028600000000001,0.47692307692307695,
725,56,6,0,1.0,2.0,0,False,0.64,61,6,686.98,686.98,0,0.75,0.25,0.68698,0.5153846153846153,
726,61,6,1,0.95,2.0,0,False,0.72,75,4,757.37,757.37,0,0.75,0.25,0.75737,0.6076923076923076,
727,75,4,1,0.9,2.0,0,False,0.77,77,11,796.86,796.86,0,0.75,0.25,0.79686,0.676923076923077,
728,77,11,1,0.85,2.0,0,False,0.65,69,4,683.02,683.02,0,0.75,0.25,0.68302,0.5615384615384615,
729,69,4,0,0.9,2.0,0,False,0.68,65,3,731.75,731.75,0,0.75,0.25,0.73175,0.5230769230769231,
730,65,3,1,0.85,2.0,0,False,0.65,67,3,692.19,692.19,0,0.75,0.25,0.6921900000000001,0.5384615384615384,
731,67,3,0,0.9,2.0,0,False,0.52,54,10,526.8,526.8,0,0.75,0.25,0.5267999999999999,0.49230769230769234,
732,54,10,0,0.95,2.0,0,False,0.63,62,9,658.66,658.66,0,0.75,0.25,0.65866,0.5461538461538461,
733,62,9,0,1.0,2.0,0,False,0.82,81,9,868.4,868.4,0,0.75,0.25,0.8684,0.6923076923076923,
734,81,9,0,1.0,2.0,0,False,0.69,65,7,738.95,738.95,0,0.75,0.25,0.73895,0.5538461538461539,
735,65,7,2,1.0,2.0,0,False,0.63,63,7,658.68,658.68,0,0.75,0.25,0.6586799999999999,0.5384615384615384,
736,63,7,1,0.95,2.0,0,False,0.69,68,6,728.14,728.14,0,0.75,0.25,0.72814,0.5692307692307692,
737,68,6,0,1.0,2.0,0,False,0.7,62,7,758.76,758.76,0,0.75,0.25,0.75876,0.5307692307692308,
738,62,7,0,1.0,2.0,0,False,0.72,71,6,768.57,768.57,0,0.75,0.25,0.7685700000000001,0.5923076923076923,
739,71,6,0,1.0,2.0,0,False,0.6,59,8,632.87,632.87,0,0.75,0.25,0.63287,0.5153846153846153,
740,59,8,1,0.95,2.0,0,False,0.71,67,6,760.44,760.44,0,0.75,0.25,0.76044,0.5615384615384615,
741,67,6,1,0.9,2.0,0,False,0.69,66,4,744.45,744.45,0,0.75,0.25,0.7444500000000001,0.5384615384615384,
742,66,4,1,0.85,2.0,0,False,0.63,72,0,651.31,651.31,0,0.75,0.25,0.65131,0.5538461538461539,
743,72,0,2,0.85,2.0,0,False,0.67,68,12,685.5,685.5,0,0.75,0.25,0.6855,0.6153846153846154,
744,68,12,1,0.8,2.0,0,False,0.5,56,8,496.16,496.16,0,0.75,0.25,0.49616000000000005,0.49230769230769234,
745,56,8,0,0.85,2.0,0,False,0.53,60,5,542.14,542.14,0,0.75,0.25,0.54214,0.5,
746,60,5,1,0.8,2.0,0,False,0.46,48,8,466.58,466.58,0,0.75,0.25,0.46658,0.4307692307692308,
747,48,8,0,0.85,2.0,0,False,0.61,63,6,631.87,631.87,0,0.75,0.25,0.63187,0.5307692307692308,
748,63,6,1,0.8,2.0,0,False,0.65,64,7,682.86,682.86,0,0.75,0.25,0.68286,0.5461538461538461,
749,64,7,2,0.8,2.0,0,False,0.72,78,8,736.72,736.72,0,0.75,0.25,0.73672,0.6615384615384615,
750,78,8,0,0.85,2.0,0,False,0.57,61,10,581.51,581.51,0,0.75,0.25,0.58151,0.5461538461538461,
751,61,10,0,0.9,2.0,0,False,0.56,63,6,567.9,567.9,0,0.75,0.25,0.5679,0.5307692307692308,
752,63,6,0,0.95,2.0,0,False,0.59,63,4,613.95,613.95,0,0.75,0.25,0.61395,0.5153846153846153,
753,63,4,0,1.0,2.0,0,False,0.74,71,2,793.89,793.89,0,0.75,0.25,0.79389,0.5615384615384615,
754,71,2,1,0.95,2.0,0,False,0.58,58,7,611.09,611.09,0,0.75,0.25,0.61109,0.5,
755,58,7,1,0.9,2.0,0,False,0.67,70,4,708.33,708.33,0,0.75,0.25,0.70833,0.5692307692307692,
756,70,4,1,0.85,2.0,0,False,0.71,70,7,750.11,750.11,0,0.75,0.25,0.75011,0.5923076923076923,
757,70,7,0,0.9,2.0,0,False,0.6,63,5,624.7,624.7,0,0.75,0.25,0.6247,0.5230769230769231,
758,63,5,1,0.85,2.0,0,False,0.61,68,1,632.85,632.85,0,0.75,0.25,0.63285,0.5307692307692308,
759,68,1,2,0.85,2.0,0,False,0.77,77,6,817.31,817.31,0,0.75,0.25,0.81731,0.6384615384615384,
760,77,6,1,0.8,2.0,0,False,0.51,58,8,509.04,509.04,0,0.75,0.25,0.50904,0.5076923076923077,
761,58,8,0,0.85,2.0,0,False,0.54,60,5,551.99,551.99,0,0.75,0.25,0.55199,0.5,
762,60,5,2,0.85,2.0,0,False,0.63,66,3,665.8,665.8,0,0.75,0.25,0.6658,0.5307692307692308,
763,66,3,2,0.85,2.0,0,False,0.53,55,4,549.1,549.1,0,0.75,0.25,0.5491,0.45384615384615384,
764,55,4,1,0.8,2.0,0,False,0.56,69,5,553.07,553.07,0,0.75,0.25,0.5530700000000001,0.5692307692307692,
765,69,5,0,0.85,2.0,0,False,0.54,58,10,550.86,550.86,0,0.75,0.25,0.55086,0.5230769230769231,
766,58,10,1,0.8,2.0,0,False,0.58,60,6,599.33,599.33,0,0.75,0.25,0.59933,0.5076923076923077,
767,60,6,2,0.8,2.0,0,False,0.64,71,6,659.83,659.83,0,0.75,0.25,0.65983,0.5923076923076923,
768,71,6,0,0.85,2.0,0,False,0.61,63,5,640.9,640.9,0,0.75,0.25,0.6409,0.5230769230769231,
769,63,5,0,0.9,2.0,0,False,0.65,67,3,681.56,681.56,0,0.75,0.25,0.6815599999999999,0.5384615384615384,
770,67,3,0,0.95,2.0,0,False,0.58,63,5,598.04,598.04,0,0.75,0.25,0.59804,0.5230769230769231,
771,63,5,1,0.9,2.0,0,False,0.59,62,6,611.56,611.56,0,0.75,0.25,0.61156,0.5230769230769231,
772,62,6,1,0.85,2.0,0,False,0.62,67,9,631.75,631.75,0,0.75,0.25,0.63175,0.5846153846153846,
773,67,9,1,0.8,2.0,0,False,0.52,60,6,527.33,527.33,0,0.75,0.25,0.5273300000000001,0.5076923076923077,
774,60,6,2,0.8,2.0,0,False,0.51,61,7,506.63,506.63,0,0.75,0.25,0.50663,0.5230769230769231,
775,61,7,2,0.8,2.0,0,False,0.47,54,4,484.58,484.58,0,0.75,0.25,0.48458,0.4461538461538462,
776,54,4,0,0.85,2.0,0,False,0.74,79,2,775.36,775.36,0,0.75,0.25,0.77536,0.6230769230769231,
777,79,2,1,0.8,2.0,0,False,0.47,50,8,481.97,481.97,0,0.75,0.25,0.48197,0.4461538461538462,
778,50,8,0,0.85,2.0,0,False,0.77,83,8,794.93,794.93,0,0.75,0.25,0.7949299999999999,0.7,
779,83,8,2,0.85,2.0,0,False,0.72,73,8,746.15,746.15,0,0.75,0.25,0.74615,0.6230769230769231,
780,73,8,0,0.9,2.0,0,False,0.72,72,10,744.43,744.43,0,0.75,0.25,0.7444299999999999,0.6307692307692307,
781,72,10,0,0.95,2.0,0,False,0.66,68,6,688.32,688.32,0,0.75,0.25,0.68832,0.5692307692307692,
782,68,6,1,0.9,2.0,0,False,0.59,58,7,618.83,618.83,0,0.75,0.25,0.61883,0.5,
783,58,7,2,0.9,2.0,0,False,0.48,55,8,477.08,477.08,0,0.75,0.25,0.47708,0.4846153846153846,
784,55,8,0,0.95,2.0,0,False,0.58,52,4,628.19,628.19,0,0.75,0.25,0.62819,0.4307692307692308,
785,52,4,1,0.9,2.0,0,False,0.7,69,6,738.13,738.13,0,0.75,0.25,0.73813,0.5769230769230769,
786,69,6,0,0.95,2.0,0,False,0.58,56,7,608.61,608.61,0,0.75,0.25,0.60861,0.4846153846153846,
787,56,7,0,1.0,2.0,0,False,0.67,63,6,719.88,719.88,0,0.75,0.25,0.71988,0.5307692307692308,
788,63,6,1,0.95,2.0,0,False,0.74,74,6,786.5,786.5,0,0.75,0.25,0.7865,0.6153846153846154,
789,74,6,2,0.95,2.0,0,False,0.67,63,7,715.88,715.88,0,0.75,0.25,0.71588,0.5384615384615384,
790,63,7,1,0.9,2.0,0,False,0.55,57,7,567.23,567.23,0,0.75,0.25,0.56723,0.49230769230769234,
791,57,7,0,0.95,2.0,0,False,0.6,54,5,650.55,650.55,0,0.75,0.25,0.65055,0.45384615384615384,
792,54,5,0,1.0,2.0,0,False,0.71,72,6,749.16,749.16,0,0.75,0.25,0.7491599999999999,0.6,
793,72,6,0,1.0,2.0,0,False,0.58,59,5,605.43,605.43,0,0.75,0.25,0.6054299999999999,0.49230769230769234,
794,59,5,2,1.0,2.0,0,False,0.67,65,5,710.68,710.68,0,0.75,0.25,0.71068,0.5384615384615384,
795,65,5,1,0.95,2.0,0,False,0.6,58,7,628.78,628.78,0,0.75,0.25,0.62878,0.5,
796,58,7,1,0.9,2.0,0,False,0.71,71,13,734.61,734.61,0,0.75,0.25,0.73461,0.6461538461538462,
797,71,13,1,0.85,2.0,0,False,0.68,74,8,702.53,702.53,0,0.75,0.25,0.70253,0.6307692307692307,
798,74,8,0,0.9,2.0,0,False,0.66,68,3,699.26,699.26,0,0.75,0.25,0.69926,0.5461538461538461,
799,68,3,0,0.95,2.0,0,False,0.74,77,4,780.98,780.98,0,0.75,0.25,0.78098,0.6230769230769231,
