====================================================================
====================================================================
New simulation started at:    2023-03-01 11:55:34.348820
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost,w_rew,w_mark,rew_normal,mark_normal
439,86,7,1,0.2,2.0,0,False,0.23,84,17,167.67,167.67,0,0.9,0.1,0.16766999999999999,0.7769230769230769,
440,84,17,0,0.25,2.0,0,False,0.22,66,13,173.71,173.71,0,0.9,0.1,0.17371,0.6076923076923076,
441,66,13,1,0.2,2.0,0,False,0.21,78,16,156.98,156.98,0,0.9,0.1,0.15697999999999998,0.7230769230769231,
442,78,16,0,0.25,2.0,0,False,0.28,90,13,224.44,224.44,0,0.9,0.1,0.22444,0.7923076923076923,
443,90,13,2,0.25,2.0,0,False,0.27,85,11,218.72,218.72,0,0.9,0.1,0.21872,0.7384615384615385,
444,85,11,2,0.25,2.0,0,False,0.3,94,11,242.82,242.82,0,0.9,0.1,0.24281999999999998,0.8076923076923077,
445,94,11,1,0.2,2.0,0,False,0.23,84,17,168.63,168.63,0,0.9,0.1,0.16863,0.7769230769230769,
446,84,17,0,0.25,2.0,0,False,0.26,78,17,209.41,209.41,0,0.9,0.1,0.20940999999999999,0.7307692307692307,
447,78,17,1,0.2,2.0,0,False,0.19,71,9,145.92,145.92,0,0.9,0.1,0.14592,0.6153846153846154,
448,71,9,1,0.15,2.0,0,False,0.22,94,14,147.76,147.76,0,0.9,0.1,0.14776,0.8307692307692308,
449,94,14,0,0.2,2.0,0,False,0.25,89,12,191.24,191.24,0,0.9,0.1,0.19124000000000002,0.7769230769230769,
450,89,12,0,0.25,2.0,0,False,0.26,75,14,214.11,214.11,0,0.9,0.1,0.21411000000000002,0.6846153846153846,
451,75,14,0,0.3,2.0,0,False,0.3,79,14,257.16,257.16,0,0.9,0.1,0.25716,0.7153846153846154,
452,79,14,1,0.25,2.0,0,False,0.3,90,23,231.99,231.99,0,0.9,0.1,0.23199,0.8692307692307693,
453,90,23,1,0.2,2.0,0,False,0.25,90,11,187.9,187.9,0,0.9,0.1,0.1879,0.7769230769230769,
454,90,11,2,0.2,2.0,0,False,0.24,88,10,180.0,180.0,0,0.9,0.1,0.18,0.7538461538461538,
455,88,10,2,0.2,2.0,0,False,0.23,87,13,169.23,169.23,0,0.9,0.1,0.16923,0.7692307692307693,
456,87,13,1,0.15,2.0,0,False,0.19,84,14,123.51,123.51,0,0.9,0.1,0.12351000000000001,0.7538461538461538,
457,84,14,0,0.2,2.0,0,False,0.24,88,14,174.4,174.4,0,0.9,0.1,0.1744,0.7846153846153846,
458,88,14,1,0.15,2.0,0,False,0.18,77,15,118.4,118.4,0,0.9,0.1,0.1184,0.7076923076923077,
459,77,15,1,0.1,2.0,0,False,0.15,85,6,90.86,90.86,0,0.9,0.1,0.09086,0.7,
460,85,6,1,0.05,2.0,0,False,0.1,76,11,40.52,40.52,0,0.9,0.1,0.04052,0.6692307692307692,
461,76,11,1,0.0,2.0,0,False,0.08,88,12,0.0,0.0,0,0.9,0.1,0.0,0.7692307692307693,
462,88,12,2,0.0,2.0,0,False,0.08,84,15,0.0,0.0,0,0.9,0.1,0.0,0.7615384615384615,
463,84,15,0,0.05,2.0,0,False,0.12,80,21,41.46,41.46,0,0.9,0.1,0.041460000000000004,0.7769230769230769,
464,80,21,2,0.05,2.0,0,False,0.11,81,16,38.16,38.16,0,0.9,0.1,0.03816,0.7461538461538462,
465,81,16,2,0.05,2.0,0,False,0.11,86,10,42.25,42.25,0,0.9,0.1,0.04225,0.7384615384615385,
466,86,10,2,0.05,2.0,0,False,0.13,95,14,47.41,47.41,0,0.9,0.1,0.047409999999999994,0.8384615384615385,
467,95,14,2,0.05,2.0,0,False,0.11,79,14,42.19,42.19,0,0.9,0.1,0.04219,0.7153846153846154,
468,79,14,2,0.05,2.0,0,False,0.11,80,11,39.79,39.79,0,0.9,0.1,0.03979,0.7,
469,80,11,1,0.0,2.0,0,False,0.08,81,21,0.0,0.0,0,0.9,0.1,0.0,0.7846153846153846,
470,81,21,2,0.0,2.0,0,False,0.07,78,19,0.0,0.0,0,0.9,0.1,0.0,0.7461538461538462,
471,78,19,2,0.0,2.0,0,False,0.08,78,26,0.0,0.0,0,0.9,0.1,0.0,0.8,
472,78,26,0,0.05,2.0,0,False,0.11,75,18,37.77,37.77,0,0.9,0.1,0.037770000000000005,0.7153846153846154,
473,75,18,1,0.0,2.0,0,False,0.08,90,12,0.0,0.0,0,0.9,0.1,0.0,0.7846153846153846,
474,90,12,0,0.05,2.0,0,False,0.11,79,17,41.08,41.08,0,0.9,0.1,0.04108,0.7384615384615385,
475,79,17,2,0.05,2.0,0,False,0.11,89,9,42.06,42.06,0,0.9,0.1,0.04206,0.7538461538461538,
476,89,9,1,0.0,2.0,0,False,0.09,91,20,0.0,0.0,0,0.9,0.1,0.0,0.8538461538461538,
477,91,20,0,0.05,2.0,0,False,0.13,95,18,49.54,49.54,0,0.9,0.1,0.04954,0.8692307692307693,
478,95,18,0,0.1,2.0,0,False,0.15,81,17,83.11,83.11,0,0.9,0.1,0.08311,0.7538461538461538,
479,81,17,1,0.05,2.0,0,False,0.1,72,17,32.87,32.87,0,0.9,0.1,0.032869999999999996,0.6846153846153846,
480,72,17,1,0.0,2.0,0,False,0.07,78,19,0.0,0.0,0,0.9,0.1,0.0,0.7461538461538462,
481,78,19,0,0.05,2.0,0,False,0.11,87,9,42.45,42.45,0,0.9,0.1,0.04245,0.7384615384615385,
482,87,9,1,0.0,2.0,0,False,0.07,85,9,0.0,0.0,0,0.9,0.1,0.0,0.7230769230769231,
483,85,9,0,0.05,2.0,0,False,0.12,94,11,45.49,45.49,0,0.9,0.1,0.04549,0.8076923076923077,
484,94,11,1,0.0,2.0,0,False,0.08,96,11,0.0,0.0,0,0.9,0.1,0.0,0.823076923076923,
485,96,11,1,0.0,2.0,0,False,0.08,89,16,0.0,0.0,0,0.9,0.1,0.0,0.8076923076923077,
486,89,16,1,0.0,2.0,0,False,0.08,82,19,0.0,0.0,0,0.9,0.1,0.0,0.7769230769230769,
487,82,19,2,0.0,2.0,0,False,0.07,77,16,0.0,0.0,0,0.9,0.1,0.0,0.7153846153846154,
488,77,16,1,0.0,2.0,0,False,0.09,97,24,0.0,0.0,0,0.9,0.1,0.0,0.9307692307692308,
489,97,24,2,0.0,2.0,0,False,0.08,90,20,0.0,0.0,0,0.9,0.1,0.0,0.8461538461538461,
490,90,20,1,0.0,2.0,0,False,0.08,78,22,0.0,0.0,0,0.9,0.1,0.0,0.7692307692307693,
491,78,22,0,0.05,2.0,0,False,0.14,99,20,50.74,50.74,0,0.9,0.1,0.05074,0.9153846153846154,
492,99,20,0,0.1,2.0,0,False,0.16,88,19,90.28,90.28,0,0.9,0.1,0.09028,0.823076923076923,
493,88,19,2,0.1,2.0,0,False,0.17,89,16,96.47,96.47,0,0.9,0.1,0.09647,0.8076923076923077,
494,89,16,1,0.05,2.0,0,False,0.13,90,22,47.84,47.84,0,0.9,0.1,0.04784,0.8615384615384616,
495,90,22,2,0.05,2.0,0,False,0.12,90,14,47.74,47.74,0,0.9,0.1,0.047740000000000005,0.8,
496,90,14,0,0.1,2.0,0,False,0.17,93,19,88.47,88.47,0,0.9,0.1,0.08847,0.8615384615384616,
497,93,19,2,0.1,2.0,0,False,0.15,84,17,82.66,82.66,0,0.9,0.1,0.08266,0.7769230769230769,
498,84,17,0,0.15,2.0,0,False,0.22,96,15,152.81,152.81,0,0.9,0.1,0.15281,0.8538461538461538,
499,96,15,0,0.2,2.0,0,False,0.3,107,12,230.77,230.77,0,0.9,0.1,0.23077,0.9153846153846154,
500,107,12,2,0.2,2.0,0,False,0.24,90,20,174.03,174.03,0,0.9,0.1,0.17403,0.8461538461538461,
501,90,20,2,0.2,2.0,0,False,0.24,90,18,176.67,176.67,0,0.9,0.1,0.17667,0.8307692307692308,
502,90,18,0,0.25,2.0,0,False,0.28,88,14,224.07,224.07,0,0.9,0.1,0.22407,0.7846153846153846,
503,88,14,1,0.2,2.0,0,False,0.24,90,10,184.1,184.1,0,0.9,0.1,0.18409999999999999,0.7692307692307693,
504,90,10,1,0.15,2.0,0,False,0.21,92,13,145.96,145.96,0,0.9,0.1,0.14596,0.8076923076923077,
505,92,13,1,0.1,2.0,0,False,0.15,83,18,84.11,84.11,0,0.9,0.1,0.08411,0.7769230769230769,
506,83,18,0,0.15,2.0,0,False,0.2,89,10,135.99,135.99,0,0.9,0.1,0.13599,0.7615384615384615,
507,89,10,0,0.2,2.0,0,False,0.23,85,18,170.97,170.97,0,0.9,0.1,0.17097,0.7923076923076923,
508,85,18,0,0.25,2.0,0,False,0.32,98,13,258.9,258.9,0,0.9,0.1,0.25889999999999996,0.8538461538461538,
509,98,13,2,0.25,2.0,0,False,0.29,96,15,231.51,231.51,0,0.9,0.1,0.23151,0.8538461538461538,
510,96,15,2,0.25,2.0,0,False,0.27,88,14,214.04,214.04,0,0.9,0.1,0.21403999999999998,0.7846153846153846,
511,88,14,1,0.2,2.0,0,False,0.26,97,15,191.67,191.67,0,0.9,0.1,0.19166999999999998,0.8615384615384616,
512,97,15,2,0.2,2.0,0,False,0.29,105,7,223.58,223.58,0,0.9,0.1,0.22358,0.8615384615384616,
513,105,7,2,0.2,2.0,0,False,0.2,75,10,149.56,149.56,0,0.9,0.1,0.14956,0.6538461538461539,
514,75,10,1,0.15,2.0,0,False,0.23,97,21,152.72,152.72,0,0.9,0.1,0.15272,0.9076923076923077,
515,97,21,1,0.1,2.0,0,False,0.18,103,16,102.61,102.61,0,0.9,0.1,0.10260999999999999,0.9153846153846154,
516,103,16,2,0.1,2.0,0,False,0.16,90,10,88.46,88.46,0,0.9,0.1,0.08846,0.7692307692307693,
517,90,10,1,0.05,2.0,0,False,0.11,81,10,40.45,40.45,0,0.9,0.1,0.04045,0.7,
518,81,10,2,0.05,2.0,0,False,0.14,104,14,53.16,53.16,0,0.9,0.1,0.05316,0.9076923076923077,
519,104,14,1,0.0,2.0,0,False,0.08,84,16,0.0,0.0,0,0.9,0.1,0.0,0.7692307692307693,
520,84,16,0,0.05,2.0,0,False,0.13,99,15,50.21,50.21,0,0.9,0.1,0.05021,0.8769230769230769,
521,99,15,1,0.0,2.0,0,False,0.08,86,23,0.0,0.0,0,0.9,0.1,0.0,0.8384615384615385,
522,86,23,2,0.0,2.0,0,False,0.09,103,16,0.0,0.0,0,0.9,0.1,0.0,0.9153846153846154,
523,103,16,1,0.0,2.0,0,False,0.08,86,18,0.0,0.0,0,0.9,0.1,0.0,0.8,
524,86,18,2,0.0,2.0,0,False,0.09,90,24,0.0,0.0,0,0.9,0.1,0.0,0.8769230769230769,
525,90,24,1,0.0,2.0,0,False,0.09,100,16,0.0,0.0,0,0.9,0.1,0.0,0.8923076923076924,
526,100,16,2,0.0,2.0,0,False,0.09,98,14,0.0,0.0,0,0.9,0.1,0.0,0.8615384615384616,
527,98,14,2,0.0,2.0,0,False,0.08,90,17,0.0,0.0,0,0.9,0.1,0.0,0.823076923076923,
528,90,17,2,0.0,2.0,0,False,0.11,116,26,0.0,0.0,0,0.9,0.1,0.0,1.0923076923076922,
529,116,26,0,0.05,2.0,0,False,0.14,104,16,50.53,50.53,0,0.9,0.1,0.05053,0.9230769230769231,
530,104,16,2,0.05,2.0,0,False,0.11,79,18,36.18,36.18,0,0.9,0.1,0.03618,0.7461538461538462,
531,79,18,0,0.1,2.0,0,False,0.18,98,21,95.74,95.74,0,0.9,0.1,0.09573999999999999,0.9153846153846154,
532,98,21,2,0.1,2.0,0,False,0.18,97,13,102.75,102.75,0,0.9,0.1,0.10275,0.8461538461538461,
533,97,13,1,0.05,2.0,0,False,0.12,89,20,43.48,43.48,0,0.9,0.1,0.04348,0.8384615384615385,
534,89,20,2,0.05,2.0,0,False,0.13,89,20,48.39,48.39,0,0.9,0.1,0.04839,0.8384615384615385,
535,89,20,2,0.05,2.0,0,False,0.13,91,20,44.3,44.3,0,0.9,0.1,0.0443,0.8538461538461538,
536,91,20,0,0.1,2.0,0,False,0.16,90,13,92.86,92.86,0,0.9,0.1,0.09286,0.7923076923076923,
537,90,13,0,0.15,2.0,0,False,0.24,104,25,154.04,154.04,0,0.9,0.1,0.15403999999999998,0.9923076923076923,
538,104,25,2,0.15,2.0,0,False,0.17,75,14,108.92,108.92,0,0.9,0.1,0.10892,0.6846153846153846,
539,75,14,1,0.1,2.0,0,False,0.15,88,11,81.66,81.66,0,0.9,0.1,0.08166,0.7615384615384615,
540,88,11,1,0.05,2.0,0,False,0.13,100,14,49.06,49.06,0,0.9,0.1,0.04906,0.8769230769230769,
541,100,14,0,0.1,2.0,0,False,0.15,82,15,81.53,81.53,0,0.9,0.1,0.08153,0.7461538461538462,
542,82,15,2,0.1,2.0,0,False,0.18,101,14,96.63,96.63,0,0.9,0.1,0.09663,0.8846153846153846,
543,101,14,1,0.05,2.0,0,False,0.13,95,20,44.02,44.02,0,0.9,0.1,0.044020000000000004,0.8846153846153846,
544,95,20,2,0.05,2.0,0,False,0.13,94,17,45.25,45.25,0,0.9,0.1,0.04525,0.8538461538461538,
545,94,17,2,0.05,2.0,0,False,0.13,98,14,48.11,48.11,0,0.9,0.1,0.04811,0.8615384615384616,
546,98,14,2,0.05,2.0,0,False,0.13,98,14,48.68,48.68,0,0.9,0.1,0.04868,0.8615384615384616,
547,98,14,0,0.1,2.0,0,False,0.19,107,19,104.26,104.26,0,0.9,0.1,0.10426,0.9692307692307692,
548,107,19,2,0.1,2.0,0,False,0.18,98,20,101.93,101.93,0,0.9,0.1,0.10193,0.9076923076923077,
549,98,20,0,0.15,2.0,0,False,0.21,94,17,136.08,136.08,0,0.9,0.1,0.13608,0.8538461538461538,
550,94,17,2,0.15,2.0,0,False,0.22,95,17,143.91,143.91,0,0.9,0.1,0.14391,0.8615384615384616,
551,95,17,1,0.1,2.0,0,False,0.19,108,20,106.18,106.18,0,0.9,0.1,0.10618000000000001,0.9846153846153847,
552,108,20,0,0.15,2.0,0,False,0.23,106,18,154.72,154.72,0,0.9,0.1,0.15472,0.9538461538461539,
553,106,18,0,0.2,2.0,0,False,0.33,120,17,250.71,250.71,0,0.9,0.1,0.25071,1.0538461538461539,
554,120,17,0,0.25,2.0,0,False,0.33,104,11,267.13,267.13,0,0.9,0.1,0.26713,0.8846153846153846,
555,104,11,2,0.25,2.0,0,False,0.3,100,12,241.51,241.51,0,0.9,0.1,0.24151,0.8615384615384616,
556,100,12,2,0.25,2.0,0,False,0.35,112,12,281.1,281.1,0,0.9,0.1,0.2811,0.9538461538461539,
557,112,12,2,0.25,2.0,0,False,0.31,100,14,241.61,241.61,0,0.9,0.1,0.24161000000000002,0.8769230769230769,
558,100,14,0,0.3,2.0,0,False,0.35,99,15,293.94,293.94,0,0.9,0.1,0.29394,0.8769230769230769,
559,99,15,0,0.35,2.0,0,False,0.38,95,16,330.3,330.3,0,0.9,0.1,0.33030000000000004,0.8538461538461538,
560,95,16,1,0.3,2.0,0,False,0.41,113,15,347.72,347.72,0,0.9,0.1,0.34772000000000003,0.9846153846153847,
561,113,15,0,0.35,2.0,0,False,0.39,101,14,333.34,333.34,0,0.9,0.1,0.33333999999999997,0.8846153846153846,
562,101,14,1,0.3,2.0,0,False,0.32,95,8,265.14,265.14,0,0.9,0.1,0.26514,0.7923076923076923,
563,95,8,2,0.3,2.0,0,False,0.29,86,10,235.59,235.59,0,0.9,0.1,0.23559,0.7384615384615385,
564,86,10,2,0.3,2.0,0,False,0.34,99,12,279.88,279.88,0,0.9,0.1,0.27988,0.8538461538461538,
565,99,12,0,0.35,2.0,0,False,0.42,104,13,365.81,365.81,0,0.9,0.1,0.36581,0.9,
566,104,13,1,0.3,2.0,0,False,0.38,108,13,314.01,314.01,0,0.9,0.1,0.31401,0.9307692307692308,
567,108,13,0,0.35,2.0,0,False,0.37,98,14,320.53,320.53,0,0.9,0.1,0.32053,0.8615384615384616,
568,98,14,2,0.35,2.0,0,False,0.44,109,12,382.84,382.84,0,0.9,0.1,0.38283999999999996,0.9307692307692308,
569,109,12,0,0.4,2.0,0,False,0.43,102,12,380.18,380.18,0,0.9,0.1,0.38018,0.8769230769230769,
570,102,12,1,0.35,2.0,0,False,0.46,115,9,406.1,406.1,0,0.9,0.1,0.4061,0.9538461538461539,
571,115,9,1,0.3,2.0,0,False,0.3,84,16,247.04,247.04,0,0.9,0.1,0.24703999999999998,0.7692307692307693,
572,84,16,2,0.3,2.0,0,False,0.32,95,10,267.89,267.89,0,0.9,0.1,0.26788999999999996,0.8076923076923077,
573,95,10,2,0.3,2.0,0,False,0.34,97,15,278.07,278.07,0,0.9,0.1,0.27807,0.8615384615384616,
574,97,15,2,0.3,2.0,0,False,0.36,102,8,303.18,303.18,0,0.9,0.1,0.30318,0.8461538461538461,
575,102,8,0,0.35,2.0,0,False,0.39,98,7,344.0,344.0,0,0.9,0.1,0.344,0.8076923076923077,
576,98,7,1,0.3,2.0,0,False,0.37,105,10,313.99,313.99,0,0.9,0.1,0.31399,0.8846153846153846,
577,105,10,2,0.3,2.0,0,False,0.33,95,14,278.96,278.96,0,0.9,0.1,0.27896,0.8384615384615385,
578,95,14,0,0.35,2.0,0,False,0.34,82,15,294.1,294.1,0,0.9,0.1,0.29410000000000003,0.7461538461538462,
579,82,15,2,0.35,2.0,0,False,0.36,92,9,316.94,316.94,0,0.9,0.1,0.31694,0.7769230769230769,
580,92,9,1,0.3,2.0,0,False,0.35,107,14,287.93,287.93,0,0.9,0.1,0.28793,0.9307692307692308,
581,107,14,2,0.3,2.0,0,False,0.38,105,11,318.05,318.05,0,0.9,0.1,0.31805,0.8923076923076924,
582,105,11,2,0.3,2.0,0,False,0.4,110,15,336.81,336.81,0,0.9,0.1,0.33681,0.9615384615384616,
583,110,15,1,0.25,2.0,0,False,0.34,113,10,271.74,271.74,0,0.9,0.1,0.27174,0.9461538461538461,
584,113,10,2,0.25,2.0,0,False,0.3,102,8,236.8,236.8,0,0.9,0.1,0.2368,0.8461538461538461,
585,102,8,2,0.25,2.0,0,False,0.28,91,9,222.21,222.21,0,0.9,0.1,0.22221000000000002,0.7692307692307693,
586,91,9,0,0.3,2.0,0,False,0.32,94,11,265.04,265.04,0,0.9,0.1,0.26504,0.8076923076923077,
587,94,11,1,0.25,2.0,0,False,0.25,81,17,193.3,193.3,0,0.9,0.1,0.1933,0.7538461538461538,
588,81,17,0,0.3,2.0,0,False,0.36,103,12,307.19,307.19,0,0.9,0.1,0.30719,0.8846153846153846,
589,103,12,0,0.35,2.0,0,False,0.4,104,14,346.95,346.95,0,0.9,0.1,0.34695,0.9076923076923077,
590,104,14,1,0.3,2.0,0,False,0.33,88,11,280.05,280.05,0,0.9,0.1,0.28005,0.7615384615384615,
591,88,11,1,0.25,2.0,0,False,0.27,93,10,215.28,215.28,0,0.9,0.1,0.21528,0.7923076923076923,
592,93,10,2,0.25,2.0,0,False,0.34,105,13,278.63,278.63,0,0.9,0.1,0.27863,0.9076923076923077,
593,105,13,2,0.25,2.0,0,False,0.38,117,16,305.66,305.66,0,0.9,0.1,0.30566000000000004,1.023076923076923,
594,117,16,2,0.25,2.0,0,False,0.28,95,11,221.27,221.27,0,0.9,0.1,0.22127000000000002,0.8153846153846154,
595,95,11,0,0.3,2.0,0,False,0.34,94,16,281.1,281.1,0,0.9,0.1,0.2811,0.8461538461538461,
596,94,16,0,0.35,2.0,0,False,0.41,103,9,359.75,359.75,0,0.9,0.1,0.35975,0.8615384615384616,
597,103,9,1,0.3,2.0,0,False,0.31,87,11,261.82,261.82,0,0.9,0.1,0.26182,0.7538461538461538,
598,87,11,0,0.35,2.0,0,False,0.34,90,12,293.52,293.52,0,0.9,0.1,0.29352,0.7846153846153846,
599,90,12,1,0.3,2.0,0,False,0.37,112,12,308.66,308.66,0,0.9,0.1,0.30866000000000005,0.9538461538461539,
600,112,12,2,0.3,2.0,0,False,0.31,84,15,256.58,256.58,0,0.9,0.1,0.25658,0.7615384615384615,
601,84,15,0,0.35,2.0,0,False,0.36,92,10,312.66,312.66,0,0.9,0.1,0.31266000000000005,0.7846153846153846,
602,92,10,0,0.4,2.0,0,False,0.48,104,15,431.55,431.55,0,0.9,0.1,0.43155,0.9153846153846154,
603,104,15,1,0.35,2.0,0,False,0.35,93,10,303.13,303.13,0,0.9,0.1,0.30313,0.7923076923076923,
604,93,10,1,0.3,2.0,0,False,0.36,101,12,305.72,305.72,0,0.9,0.1,0.30572000000000005,0.8692307692307693,
605,101,12,1,0.25,2.0,0,False,0.31,102,9,255.03,255.03,0,0.9,0.1,0.25503,0.8538461538461538,
606,102,9,1,0.2,2.0,0,False,0.26,101,10,198.99,198.99,0,0.9,0.1,0.19899,0.8538461538461538,
607,101,10,2,0.2,2.0,0,False,0.24,94,11,181.12,181.12,0,0.9,0.1,0.18112,0.8076923076923077,
608,94,11,1,0.15,2.0,0,False,0.19,88,17,126.78,126.78,0,0.9,0.1,0.12678,0.8076923076923077,
609,88,17,1,0.1,2.0,0,False,0.15,85,13,79.06,79.06,0,0.9,0.1,0.07906,0.7538461538461538,
610,85,13,0,0.15,2.0,0,False,0.22,99,12,153.86,153.86,0,0.9,0.1,0.15386000000000002,0.8538461538461538,
611,99,12,0,0.2,2.0,0,False,0.22,90,15,158.11,158.11,0,0.9,0.1,0.15811,0.8076923076923077,
612,90,15,0,0.25,2.0,0,False,0.31,102,19,241.17,241.17,0,0.9,0.1,0.24117,0.9307692307692308,
613,102,19,2,0.25,2.0,0,False,0.3,98,10,240.8,240.8,0,0.9,0.1,0.24080000000000001,0.8307692307692308,
614,98,10,0,0.3,2.0,0,False,0.39,113,13,329.02,329.02,0,0.9,0.1,0.32902,0.9692307692307692,
615,113,13,2,0.3,2.0,0,False,0.38,104,10,321.01,321.01,0,0.9,0.1,0.32101,0.8769230769230769,
616,104,10,0,0.35,2.0,0,False,0.48,115,13,420.31,420.31,0,0.9,0.1,0.42031,0.9846153846153847,
617,115,13,1,0.3,2.0,0,False,0.31,91,9,255.21,255.21,0,0.9,0.1,0.25521,0.7692307692307693,
618,91,9,2,0.3,2.0,0,False,0.38,112,12,319.81,319.81,0,0.9,0.1,0.31981,0.9538461538461539,
619,112,12,2,0.3,2.0,0,False,0.33,94,9,279.13,279.13,0,0.9,0.1,0.27913,0.7923076923076923,
620,94,9,2,0.3,2.0,0,False,0.41,115,18,345.45,345.45,0,0.9,0.1,0.34545,1.023076923076923,
621,115,18,1,0.25,2.0,0,False,0.31,100,15,241.01,241.01,0,0.9,0.1,0.24101,0.8846153846153846,
622,100,15,1,0.2,2.0,0,False,0.27,105,10,202.11,202.11,0,0.9,0.1,0.20211,0.8846153846153846,
623,105,10,1,0.15,2.0,0,False,0.23,105,18,151.49,151.49,0,0.9,0.1,0.15149,0.9461538461538461,
624,105,18,2,0.15,2.0,0,False,0.2,93,9,140.59,140.59,0,0.9,0.1,0.14059,0.7846153846153846,
625,93,9,1,0.1,2.0,0,False,0.2,115,13,114.75,114.75,0,0.9,0.1,0.11475,0.9846153846153847,
626,115,13,2,0.1,2.0,0,False,0.19,109,14,101.48,101.48,0,0.9,0.1,0.10148,0.9461538461538461,
627,109,14,0,0.15,2.0,0,False,0.25,111,19,163.06,163.06,0,0.9,0.1,0.16306,1.0,
628,111,19,1,0.1,2.0,0,False,0.16,96,14,88.02,88.02,0,0.9,0.1,0.08802,0.8461538461538461,
629,96,14,1,0.05,2.0,0,False,0.14,101,23,49.48,49.48,0,0.9,0.1,0.049479999999999996,0.9538461538461539,
630,101,23,0,0.1,2.0,0,False,0.19,104,19,102.99,102.99,0,0.9,0.1,0.10299,0.9461538461538461,
631,104,19,2,0.1,2.0,0,False,0.19,111,13,108.2,108.2,0,0.9,0.1,0.1082,0.9538461538461539,
632,111,13,1,0.05,2.0,0,False,0.14,104,19,50.46,50.46,0,0.9,0.1,0.05046,0.9461538461538461,
633,104,19,1,0.0,2.0,0,False,0.1,108,22,0.0,0.0,0,0.9,0.1,0.0,1.0,
634,108,22,2,0.0,2.0,0,False,0.09,100,22,0.0,0.0,0,0.9,0.1,0.0,0.9384615384615385,
635,100,22,0,0.05,2.0,0,False,0.13,99,16,51.55,51.55,0,0.9,0.1,0.05155,0.8846153846153846,
636,99,16,0,0.1,2.0,0,False,0.17,98,20,88.39,88.39,0,0.9,0.1,0.08839,0.9076923076923077,
637,98,20,0,0.15,2.0,0,False,0.25,115,15,168.16,168.16,0,0.9,0.1,0.16816,1.0,
638,115,15,1,0.1,2.0,0,False,0.18,104,20,99.24,99.24,0,0.9,0.1,0.09924,0.9538461538461539,
639,104,20,2,0.1,2.0,0,False,0.19,104,19,106.74,106.74,0,0.9,0.1,0.10674,0.9461538461538461,
640,104,19,2,0.1,2.0,0,False,0.17,95,18,88.72,88.72,0,0.9,0.1,0.08872,0.8692307692307693,
641,95,18,0,0.15,2.0,0,False,0.23,109,16,149.47,149.47,0,0.9,0.1,0.14947,0.9615384615384616,
642,109,16,0,0.2,2.0,0,False,0.33,126,13,247.65,247.65,0,0.9,0.1,0.24765,1.0692307692307692,
643,126,13,0,0.25,2.0,0,False,0.38,119,19,306.45,306.45,0,0.9,0.1,0.30645,1.0615384615384615,
644,119,19,2,0.25,2.0,0,False,0.37,116,19,292.9,292.9,0,0.9,0.1,0.2929,1.0384615384615385,
645,116,19,1,0.2,2.0,0,False,0.29,110,16,215.26,215.26,0,0.9,0.1,0.21525999999999998,0.9692307692307692,
646,110,16,0,0.25,2.0,0,False,0.29,104,14,224.0,224.0,0,0.9,0.1,0.224,0.9076923076923077,
647,104,14,2,0.25,2.0,0,False,0.3,106,13,236.17,236.17,0,0.9,0.1,0.23617,0.9153846153846154,
648,106,13,1,0.2,2.0,0,False,0.29,109,14,212.66,212.66,0,0.9,0.1,0.21266,0.9461538461538461,
649,109,14,1,0.15,2.0,0,False,0.23,107,14,147.66,147.66,0,0.9,0.1,0.14765999999999999,0.9307692307692308,
650,107,14,2,0.15,2.0,0,False,0.25,110,21,160.75,160.75,0,0.9,0.1,0.16075,1.0076923076923077,
651,110,21,2,0.15,2.0,0,False,0.23,107,17,146.71,146.71,0,0.9,0.1,0.14671,0.9538461538461539,
652,107,17,0,0.2,2.0,0,False,0.28,115,12,205.84,205.84,0,0.9,0.1,0.20584,0.9769230769230769,
653,115,12,1,0.15,2.0,0,False,0.23,106,15,148.02,148.02,0,0.9,0.1,0.14802,0.9307692307692308,
654,106,15,1,0.1,2.0,0,False,0.17,104,10,92.76,92.76,0,0.9,0.1,0.09276000000000001,0.8769230769230769,
655,104,10,1,0.05,2.0,0,False,0.15,111,18,53.3,53.3,0,0.9,0.1,0.0533,0.9923076923076923,
656,111,18,0,0.1,2.0,0,False,0.18,105,14,97.76,97.76,0,0.9,0.1,0.09776,0.9153846153846154,
657,105,14,2,0.1,2.0,0,False,0.23,127,16,129.64,129.64,0,0.9,0.1,0.12963999999999998,1.1,
658,127,16,1,0.05,2.0,0,False,0.14,104,17,47.11,47.11,0,0.9,0.1,0.04711,0.9307692307692308,
659,104,17,2,0.05,2.0,0,False,0.14,107,18,51.96,51.96,0,0.9,0.1,0.05196,0.9615384615384616,
660,107,18,2,0.05,2.0,0,False,0.14,111,18,50.47,50.47,0,0.9,0.1,0.05047,0.9923076923076923,
661,111,18,1,0.0,2.0,0,False,0.09,100,17,0.0,0.0,0,0.9,0.1,0.0,0.9,
662,100,17,1,0.0,2.0,0,False,0.1,107,20,0.0,0.0,0,0.9,0.1,0.0,0.9769230769230769,
663,107,20,0,0.05,2.0,0,False,0.16,118,16,57.74,57.74,0,0.9,0.1,0.05774,1.0307692307692307,
664,118,16,0,0.1,2.0,0,False,0.2,105,20,110.11,110.11,0,0.9,0.1,0.11011,0.9615384615384616,
